pop	chromosome	window_pos_1	window_pos_2	avg_watterson_theta	no_sites	raw_watterson_theta	no_var_sites	weighted_no_sites
Hawaii	IV	7490001	7500000	0.00034624394958915	9698	3.3578738231156	18	9673.65
Caribbean	IV	7490001	7500000	0.00034210844745426	9698	3.3177677234115	18	9692.96875
Indonesia	IV	7490001	7500000	0.00019884250934702	9698	1.9283746556474	5	9697.5
Africa	IV	7490001	7500000	0.00035306134912007	9698	3.4239889637664	14	9692.8235294118
South America	IV	7490001	7500000	0.00030177955780134	9698	2.9266581515574	20	9695.1034482759
Central America	IV	7490001	7500000	0.0001979798984046	9698	1.9200090547278	11	9685.5517241379
Australia	IV	7490001	7500000	6.829022000362e-05	9698	0.66227855359511	2	9697.6666666667
Micronesia	IV	7490001	7500000	9.4238855124147e-05	9698	0.91392841699398	5	9534.1739130435
Taiwan	IV	7500001	7510000	0.00024083565779229	9488	2.2850487211332	12	9482.5
Hawaii	IV	7500001	7510000	9.8369724084918e-05	9488	0.9333319421177	5	9475.2333333333
Caribbean	IV	7500001	7510000	9.7133447026989e-05	9488	0.92160214539207	5	9483.140625
Indonesia	IV	7500001	7510000	0.00016259482762625	9488	1.5426997245179	4	9487.75
Africa	IV	7500001	7510000	0.00015466102883792	9488	1.4674238416142	6	9484.3529411765
South America	IV	7500001	7510000	0.00029306255908904	9488	2.7805775606368	19	9482.3716475096
Central America	IV	7500001	7510000	0.00012871739067179	9488	1.2212706026939	7	9477
Australia	IV	7500001	7510000	6.9801702528995e-05	9488	0.66227855359511	2	9487.8333333333
Micronesia	IV	7500001	7510000	0.00013501148981722	9488	1.2809890153858	7	9375.5797101449
Taiwan	IV	7510001	7520000	0.00028072884657168	9493	2.6649589405049	14	9474.8518518519
Hawaii	IV	7510001	7520000	0.00039340025574655	9493	3.734548627802	20	9455.0666666667
Caribbean	IV	7510001	7520000	0.00021363777908458	9493	2.0280634368499	11	9474.609375
Indonesia	IV	7510001	7520000	8.1314554317832e-05	9486	0.77134986225895	2	9475.5
Africa	IV	7510001	7520000	0.00012887060821426	9489	1.2228532013452	5	9471.9411764706
South America	IV	7510001	7520000	0.00030830511672793	9493	2.9267404730983	20	9485.6091954023
Central America	IV	7510001	7520000	0.00011031363010359	9493	1.0472072905734	6	9476.2298850575
Australia	IV	7510001	7520000	0	9488	0	0	9476.8333333333
Micronesia	IV	7510001	7520000	0.00011541955104943	9493	1.0956777981122	6	9374.0289855072
Taiwan	IV	7520001	7530000	0.00029897170353015	9548	2.8545818253059	15	9488.2592592593
Hawaii	IV	7520001	7530000	0.00031324806895514	9536	2.9871335855562	16	9457.6166666667
Caribbean	IV	7520001	7530000	0.00027061200743836	9548	2.5838034470215	14	9479.1875
Indonesia	IV	7520001	7530000	0.0001615730754627	9548	1.5426997245179	4	9482.75
Africa	IV	7520001	7530000	0.00033341215640703	9536	3.1794183234974	13	9487.4117647059
South America	IV	7520001	7530000	0.00036783154996874	9548	3.5120556391016	24	9508.3295019157
Central America	IV	7520001	7530000	0.00018282223595618	9548	1.7455867089096	10	9450.8045977011
Australia	IV	7520001	7530000	7.2112211846157e-05	9184	0.66227855359511	2	9087.6666666667
Micronesia	IV	7520001	7530000	0.00019205338248157	9536	1.8314210553443	10	9403.5797101449
Taiwan	IV	7530001	7540000	0.00033601918730231	9628	3.2351927353466	17	9620.9074074074
Hawaii	IV	7530001	7540000	0.0002520055589345	9628	2.4263095214213	13	9608.2166666667
Caribbean	IV	7530001	7540000	0.00030630731878424	9628	2.9491268652546	16	9618.203125
Indonesia	IV	7530001	7540000	0.00036051873495693	9628	3.4710743801653	9	9623
Africa	IV	7530001	7540000	7.6206057416607e-05	9628	0.73371192080709	3	9613.3529411765
South America	IV	7530001	7540000	0.00025838742195635	9628	2.4877540985958	17	9622.5440613027
Central America	IV	7530001	7540000	0.00025387732937068	9628	2.4443309271809	14	9607.4252873563
Australia	IV	7530001	7540000	0.00010318008209313	9628	0.99341783039266	3	9626.5
Micronesia	IV	7530001	7540000	9.4987873401931e-05	9628	0.9145432451138	5	9403.0869565217
Taiwan	IV	7540001	7550000	0.00018220735055144	9400	1.7127490951835	9	9391.4814814815
Hawaii	IV	7540001	7550000	0.0001588900843381	9400	1.4935667927781	8	9378.8333333333
Caribbean	IV	7540001	7550000	0.00027451978798913	9400	2.5804860070978	14	9394.15625
Indonesia	IV	7540001	7550000	4.1029247992498e-05	9400	0.38567493112948	1	9399.25
Africa	IV	7540001	7550000	0.00013009076610055	9400	1.2228532013452	5	9381.3529411765
South America	IV	7540001	7550000	0.00021795401320141	9400	2.0487677240933	14	9397.1455938697
Central America	IV	7540001	7550000	0.00020414229362778	9400	1.9189375601011	11	9385.0574712644
Australia	IV	7540001	7550000	0.00010568274791411	9400	0.99341783039266	3	9398.6666666667
Micronesia	IV	7540001	7550000	0.00013579538585941	9400	1.2764766270785	7	9284.3913043478
Taiwan	IV	7550001	7560000	0.00032259371182518	9443	3.0462524207651	16	9401.2592592593
Hawaii	IV	7550001	7560000	0.00025688026135199	9443	2.4257203079468	13	9322.75
Caribbean	IV	7550001	7560000	0.00029278899038189	9443	2.7648064361762	15	9398.75
Indonesia	IV	7550001	7560000	0.00036758174098965	9443	3.4710743801653	9	9410
Africa	IV	7550001	7560000	0.00020719740783144	9443	1.9565651221522	8	9384.2352941176
South America	IV	7550001	7560000	0.00032543357668104	9443	3.0730692645991	21	9437.4789272031
Central America	IV	7550001	7560000	0.00018596598546804	9443	1.7560768007747	10	9394.4022988506
Australia	IV	7550001	7560000	0	9401	0	0	9338.5
Micronesia	IV	7550001	7560000	9.7000291531183e-05	9443	0.91597375292897	5	9152.5217391304
Taiwan	IV	7560001	7570000	0.00026118780777714	9472	2.4739709152651	13	9463.462962963
Hawaii	IV	7560001	7570000	0.00027591440318981	9472	2.6134612270139	14	9452.3166666667
Caribbean	IV	7560001	7570000	0.00025303043655054	9472	2.3967042950068	13	9465.125
Indonesia	IV	7560001	7570000	0.00020358685131412	9472	1.9283746556474	5	9468.5
Africa	IV	7560001	7570000	0.00023238342086373	9472	2.2011357624213	9	9457.7058823529
South America	IV	7560001	7570000	0.00043269935116743	9472	4.0985282542579	28	9465.4904214559
Central America	IV	7560001	7570000	0.00020262844106829	9472	1.9192965937988	11	9458.9425287356
Australia	IV	7560001	7570000	0.00017479902702574	9472	1.6556963839878	5	9471.5
Micronesia	IV	7560001	7570000	7.75086311503e-05	9472	0.73416175425565	4	9245.5072463768
Taiwan	IV	7570001	7580000	0.00032238486826989	9447	3.0455698505457	16	9439.0185185185
Hawaii	IV	7570001	7580000	0.00033582128764009	9447	3.1725037043359	17	9427.1666666667
Caribbean	IV	7570001	7580000	0.00031217602045672	9447	2.9491268652546	16	9437.46875
Indonesia	IV	7570001	7580000	0.00024495073428357	9447	2.3140495867769	6	9446.5
Africa	IV	7570001	7580000	0.00028477580638926	9447	2.6902770429593	11	9439
South America	IV	7570001	7580000	0.00041824992774824	9447	3.9512070674376	27	9442.4980842912
Central America	IV	7570001	7580000	0.00027693988464878	9447	2.616251090277	15	9433.1494252874
Australia	IV	7570001	7580000	7.0104642065746e-05	9447	0.66227855359511	2	9442.3333333333
Micronesia	IV	7570001	7580000	0.00019358701421966	9447	1.8288165233331	10	9258.9275362319
Taiwan	IV	7580001	7590000	0.0019636574270577	9703	19.053368014741	100	9632.8518518519
Hawaii	IV	7580001	7590000	0.0017315933140591	9703	16.801649926315	90	9633.6
Caribbean	IV	7580001	7590000	0.00011397738580547	9703	1.1059225744705	6	9683.828125
Indonesia	IV	7580001	7590000	0.00023848805387786	9703	2.3140495867769	6	9654
Africa	IV	7580001	7590000	0.00015123403500095	9703	1.4674238416142	6	9691.4117647059
South America	IV	7580001	7590000	0.00036193867834895	9703	3.5118909960199	24	9694.3218390805
Central America	IV	7580001	7590000	0.0001977310247212	9703	1.9185841328698	11	9683.632183908
Australia	IV	7580001	7590000	0.00010292352159062	9652	0.99341783039266	3	9618
Micronesia	IV	7580001	7590000	7.524625399154e-05	9703	0.73011440247991	4	9468.8405797101
Taiwan	IV	7590001	7600000	0.002439182840579	9441	23.028325197906	121	9434.037037037
Hawaii	IV	7590001	7600000	0.0023124180860389	9441	21.831539150293	117	9426.3
Caribbean	IV	7590001	7600000	0.00041010680371996	9441	3.8718183339202	21	9435.671875
Indonesia	IV	7590001	7600000	0.00049021281363772	9441	4.6280991735537	12	9440.25
Africa	IV	7590001	7600000	0.00025905162617205	9441	2.4457064026903	10	9434.7058823529
South America	IV	7590001	7600000	0.00038748223572934	9441	3.6582197875207	25	9438.8697318008
Central America	IV	7590001	7600000	0.00031410210742632	9441	2.9654379962119	17	9431.5632183908
Australia	IV	7590001	7600000	0.00017537298845332	9441	1.6556963839878	5	9441
Micronesia	IV	7590001	7600000	0.00011563637966214	9441	1.0917230603903	6	9265.4782608696
Taiwan	IV	7600001	7610000	0.0011510299106587	9593	11.041829932949	58	9533.3518518519
Hawaii	IV	7600001	7610000	0.0011871645836524	9593	11.388469850977	61	9532.1833333333
Caribbean	IV	7600001	7610000	0.00034585298899317	9593	3.3177677234115	18	9574.296875
Indonesia	IV	7600001	7610000	0.00040203787254193	9593	3.8567493112948	10	9574.75
Africa	IV	7600001	7610000	0.00040791517192792	9593	3.9131302443045	16	9531.6470588235
South America	IV	7600001	7610000	0.00050341521296606	9593	4.8292621379834	33	9587.0153256705
Central America	IV	7600001	7610000	0.0002363985237991	9593	2.2677710388047	13	9574.7356321839
Australia	IV	7600001	7610000	0.0002071562569894	9591	1.9868356607853	6	9540.5
Micronesia	IV	7600001	7610000	0.00028560214238169	9593	2.7397813518676	15	9365.768115942
Taiwan	IV	7610001	7620000	0.0035592428243686	9625	34.257712184548	180	9607.4259259259
Hawaii	IV	7610001	7620000	0.0035107709396352	9625	33.791170293989	181	9599.0666666667
Caribbean	IV	7610001	7620000	0.00021065191894676	9625	2.0275247198626	11	9616.953125
Indonesia	IV	7610001	7620000	0.00012021036814425	9625	1.1570247933884	3	9607.75
Africa	IV	7610001	7620000	0.00010163974660531	9625	0.97828256107612	4	9590.8235294118
South America	IV	7610001	7620000	0.00036496709036446	9625	3.5128082447579	24	9617.4750957854
Central America	IV	7610001	7620000	0.0002718917345184	9625	2.6169579447396	15	9609.7931034483
Australia	IV	7610001	7620000	3.4404080706239e-05	9625	0.33113927679755	1	9623
Micronesia	IV	7610001	7620000	5.7026707084382e-05	9625	0.54888205568717	3	9403.7536231884
Taiwan	IV	7620001	7630000	0.0051517717308929	9569	49.297303692915	259	9560.1481481481
Hawaii	IV	7620001	7630000	0.0050508916404567	9569	48.33198210753	259	9557.4166666667
Caribbean	IV	7620001	7630000	0.00026967143976359	9569	2.5804860070978	14	9561.5625
Indonesia	IV	7620001	7630000	0.00016121848934245	9569	1.5426997245179	4	9568
Africa	IV	7620001	7630000	0.00033226233916788	9569	3.1794183234974	13	9557.7058823529
South America	IV	7620001	7630000	0.00044349272840909	9569	4.2437819181465	29	9565.9770114943
Central America	IV	7620001	7630000	0.00016408235775917	9569	1.5701040813975	9	9559.4597701149
Australia	IV	7620001	7630000	6.9210842678975e-05	9569	0.66227855359511	2	9567
Micronesia	IV	7620001	7630000	9.5662462226814e-05	9569	0.91539410104839	5	9327.4492753623
Taiwan	IV	7630001	7640000	0.0050373466472988	9484	47.774195602982	251	9458.7407407407
Hawaii	IV	7630001	7640000	0.0050810691788646	9484	48.188860092352	258	9406.4
Caribbean	IV	7630001	7640000	0.00023327539708228	9484	2.2123838659283	12	9474.6875
Indonesia	IV	7630001	7640000	0.0002439951061553	9484	2.3140495867769	6	9482.5
Africa	IV	7630001	7640000	0.00030945251826533	9484	2.9348476832284	12	9478.2941176471
South America	IV	7630001	7640000	0.00041661816287281	9484	3.9512066566857	27	9478.9501915709
Central America	IV	7630001	7640000	0.0002942873531063	9484	2.7910212568601	16	9468.6551724138
Australia	IV	7630001	7640000	0.0053554937170297	9449	50.604060132213	130	9288.1666666667
Micronesia	IV	7630001	7640000	0.00015466920720706	9484	1.4668827611517	8	9264.6086956522
Taiwan	IV	7640001	7650000	0.0040862666662394	9689	39.591837729194	208	9626.2037037037
Hawaii	IV	7640001	7650000	0.0039136194637546	9689	37.919058984318	203	9547.4333333333
Caribbean	IV	7640001	7650000	0.00026667788772937	9689	2.5838420542099	14	9618.84375
Indonesia	IV	7640001	7650000	0.0001592217694827	9689	1.5426997245179	4	9641
Africa	IV	7640001	7650000	0.00015384886108293	9689	1.4906416150325	6	9533.1176470588
South America	IV	7640001	7650000	0.0003473760808753	9689	3.3657268476007	23	9678.1149425287
Central America	IV	7640001	7650000	0.00025209425176879	9689	2.4425412053878	14	9650.5402298851
Australia	IV	7640001	7650000	0.006784434180552	9674	65.63261626266	198	9575.5
Micronesia	IV	7640001	7650000	0.00022637931369684	9689	2.1933891704087	12	9478.6956521739
Taiwan	IV	7650001	7660000	0.002204636841714	9068	19.991646880663	105	9046.3148148148
Hawaii	IV	7650001	7660000	0.0021841894568672	9068	19.806229994872	106	8960.8
Caribbean	IV	7650001	7660000	0.00036611807793313	9068	3.3199587306976	18	9034.234375
Indonesia	IV	7650001	7660000	0.00042531421606691	9068	3.8567493112948	10	9057.25
Africa	IV	7650001	7660000	0.00032364884023251	9068	2.9348476832284	12	9045.7647058824
South America	IV	7650001	7660000	0.00066166462191563	9068	5.9999747915309	41	9055.214559387
Central America	IV	7650001	7660000	0.00032717879483938	9068	2.9668573116035	17	9036.724137931
Australia	IV	7650001	7660000	0.0037743926824516	9040	34.120509849363	99	8991.3333333333
Micronesia	IV	7650001	7660000	0.00028242143407511	9068	2.5609975641931	14	8837.9565217391
Taiwan	IV	7660001	7670000	0.0029422917122118	9251	27.219140629671	143	9223.5740740741
Hawaii	IV	7660001	7670000	0.0028851314848861	9251	26.690351366681	143	9202.5333333333
Caribbean	IV	7660001	7670000	0.00027929862260542	9251	2.5837915577228	14	9224.390625
Indonesia	IV	7660001	7670000	0.00020845040056722	9251	1.9283746556474	5	9210
Africa	IV	7660001	7670000	0.00023793490027254	9251	2.2011357624213	9	9222.0588235294
South America	IV	7660001	7670000	0.00047461763938353	9251	4.3906877819371	30	9231.7318007663
Central America	IV	7660001	7670000	0.00024513793522913	9251	2.2677710388047	13	9211.7931034483
Australia	IV	7660001	7670000	0.0047666262532058	9251	44.096059468407	133	9220.5
Micronesia	IV	7660001	7670000	0.00029682140249191	9251	2.7458947944526	15	9013.7246376812
Taiwan	IV	7670001	7680000	0.0013600097235005	8959	12.184327112841	64	8943.537037037
Hawaii	IV	7670001	7680000	0.0014163886152326	8959	12.689425603869	68	8921.6
Caribbean	IV	7670001	7680000	0.0003909016801529	8959	3.5020881524899	19	8948.546875
Indonesia	IV	7670001	7680000	0.00038743993527908	8959	3.4710743801653	9	8959
Africa	IV	7670001	7680000	0.00024568989423164	8959	2.2011357624213	9	8945.1764705882
South America	IV	7670001	7680000	0.00042468975819222	8959	3.8047955436441	26	8952.5823754789
Central America	IV	7670001	7680000	0.00021423049306088	8959	1.9192909873324	11	8938.2873563218
Australia	IV	7670001	7680000	0.0021807363914562	8959	19.537217331056	59	8957.3333333333
Micronesia	IV	7670001	7680000	0.00018350278837811	8959	1.6440014810795	9	8773.231884058
Taiwan	IV	7680001	7690000	0.003993616374192	9298	37.132645047237	195	9274.6481481481
Hawaii	IV	7680001	7690000	0.0038951262583581	9298	36.216883950214	194	9254.2
Caribbean	IV	7680001	7690000	0.000237883969557	9298	2.211845148941	12	9283.046875
Indonesia	IV	7680001	7690000	0.00020739671495455	9298	1.9283746556474	5	9295.75
Africa	IV	7680001	7690000	0.00028933932490421	9298	2.6902770429593	11	9232.5294117647
South America	IV	7680001	7690000	0.00033054409136528	9298	3.0733989615143	21	9292.5440613027
Central America	IV	7680001	7690000	0.0002815304802827	9298	2.6176704056686	15	9270.3448275862
Australia	IV	7680001	7690000	0.0068378942939482	9298	63.57874114513	192	9260.1666666667
Micronesia	IV	7680001	7690000	0.00013740192688471	9298	1.2775631161741	7	9109.115942029
Taiwan	IV	7690001	7700000	0.0038779452556452	9670	37.499730622089	197	9656.7777777778
Hawaii	IV	7690001	7700000	0.0040749171598832	9670	39.40444893607	211	9636.5
Caribbean	IV	7690001	7700000	0.00030514528495506	9670	2.9507549055155	16	9663.0625
Indonesia	IV	7690001	7700000	0.00015953461473815	9670	1.5426997245179	4	9652.25
Africa	IV	7690001	7700000	0.00022801177015713	9670	2.2048738174195	9	9661.4705882353
South America	IV	7690001	7700000	0.00042377134220591	9670	4.0978688791312	28	9662.3831417624
Central America	IV	7690001	7700000	0.00014444132613646	9670	1.3967476237396	8	9611.0574712644
Australia	IV	7690001	7700000	0.0069360677476775	9666	67.044030849051	200	9591.1666666667
Micronesia	IV	7690001	7700000	0.00017026671910051	9670	1.6464791737019	9	9548.5942028986
Taiwan	IV	7700001	7710000	0.0016597753158019	9173	15.225118971851	80	9167.7407407407
Hawaii	IV	7700001	7710000	0.0015666324396953	9173	14.370719369325	77	9153.0333333333
Caribbean	IV	7700001	7710000	0.00020099673037954	9173	1.8437430077715	10	9166.65625
Indonesia	IV	7700001	7710000	0.00016817831947214	9173	1.5426997245179	4	9173
Africa	IV	7700001	7710000	0.00021370360592504	9173	1.9603031771504	8	9165.0588235294
South America	IV	7700001	7710000	0.00033499450796003	9173	3.0729046215174	21	9170.3946360153
Central America	IV	7700001	7710000	0.00019025763454467	9173	1.7452332816783	10	9159.908045977
Australia	IV	7700001	7710000	0.0024908546930155	9173	22.848610099031	69	9156.8333333333
Micronesia	IV	7700001	7710000	8.0044701819422e-05	9173	0.73425004978956	4	8984.8260869565
Taiwan	IV	7710001	7720000	0.001233069409043	9578	11.810338799814	62	9542.0740740741
Hawaii	IV	7710001	7720000	0.0011494372797413	9578	11.009310265362	59	9546.6166666667
Caribbean	IV	7710001	7720000	0.00025017389622253	9578	2.3961655780194	13	9555.75
Indonesia	IV	7710001	7720000	0.00032213399969052	9578	3.0853994490358	8	9564
Africa	IV	7710001	7720000	0.00033195012774038	9578	3.1794183234974	13	9505.2941176471
South America	IV	7710001	7720000	0.00059584334011422	9578	5.706987511614	39	9572.6475095785
Central America	IV	7710001	7720000	0.00021866930268811	9578	2.0944145811468	12	9554.2183908046
Australia	IV	7710001	7720000	0.0022479428712105	9575	21.524052991841	65	9503.6666666667
Micronesia	IV	7710001	7720000	0.00020981151973684	9578	2.0095747360395	11	9421.2608695652
Taiwan	IV	7720001	7730000	0.0012207902960439	9665	11.798938211264	62	9643.3333333333
Hawaii	IV	7720001	7730000	0.0012548383162193	9665	12.12801232626	65	9646.1666666667
Caribbean	IV	7720001	7730000	0.0002098358444749	9665	2.0280634368499	11	9658.9375
Indonesia	IV	7720001	7730000	0.00035913858046201	9665	3.4710743801653	9	9656.75
Africa	IV	7720001	7730000	0.00025304773954375	9665	2.4457064026903	10	9656.0588235294
South America	IV	7720001	7730000	0.00045421918138712	9665	4.3900283881065	30	9661.030651341
Central America	IV	7720001	7730000	0.0001804622238508	9665	1.744167393518	10	9650.3103448276
Australia	IV	7720001	7730000	0.0014389911666319	9665	13.907849625497	42	9659.5
Micronesia	IV	7720001	7730000	0.0001884984441666	9665	1.8218374628702	10	9549.1449275362
Taiwan	IV	7730001	7740000	0.0032966039987846	9125	30.081511488909	158	9097.6851851852
Hawaii	IV	7730001	7740000	0.0032777282148703	9125	29.909269960691	160	9042.9666666667
Caribbean	IV	7730001	7740000	0.0003029924861563	9125	2.7648064361762	15	9112.3125
Indonesia	IV	7730001	7740000	0.00025359447526322	9125	2.3140495867769	6	9102
Africa	IV	7730001	7740000	0.00018761583363104	9125	1.7119944818832	7	9104.0588235294
South America	IV	7730001	7740000	0.0002886756396315	9125	2.6341652116374	18	9117.9157088123
Central America	IV	7730001	7740000	0.00024848412181627	9125	2.2674176115734	13	9105.8390804598
Australia	IV	7730001	7740000	0.0057768815691082	9080	52.454084647502	158	8984.6666666667
Micronesia	IV	7730001	7740000	0.00012045659144672	9125	1.0991663969513	6	8879.3333333333
Taiwan	IV	7740001	7750000	0.0043667390412182	9589	41.872660666242	220	9573.0185185185
Hawaii	IV	7740001	7750000	0.004184550586616	9589	40.125655575061	215	9566.4
Caribbean	IV	7740001	7750000	0.0002307210205369	9589	2.2123838659283	12	9575.25
Indonesia	IV	7740001	7750000	0.00012066167414625	9589	1.1570247933884	3	9585.5
Africa	IV	7740001	7750000	0.00017853733255639	9589	1.7119944818832	7	9569.6470588235
South America	IV	7740001	7750000	0.00032049580961859	9589	3.0732343184327	21	9582.9195402299
Central America	IV	7740001	7750000	0.00020015548934533	9589	1.9192909873324	11	9569.1264367816
Australia	IV	7740001	7750000	0.0041094560370121	9589	39.405573938909	119	9578.1666666667
Micronesia	IV	7740001	7750000	0.00015260037620953	9589	1.4632850074732	8	9400.115942029
Taiwan	IV	7750001	7760000	0.0027501164342932	9077	24.962806874079	131	9060.2037037037
Hawaii	IV	7750001	7760000	0.0028184301356523	9077	25.582890341316	137	9046.2166666667
Caribbean	IV	7750001	7760000	0.00016245052689515	9077	1.4745634326273	8	9064.6875
Indonesia	IV	7750001	7760000	0.00016995700391296	9077	1.5426997245179	4	9069.5
Africa	IV	7750001	7760000	0.00010777597896619	9077	0.97828256107612	4	9055.3529411765
South America	IV	7750001	7760000	0.00049982754944927	9077	4.536934666351	31	9072.8505747126
Central America	IV	7750001	7760000	0.00017301503895877	9077	1.5704575086288	9	9063.2873563218
Australia	IV	7750001	7760000	0.0034657079757373	9077	31.458231295768	95	9075.5
Micronesia	IV	7750001	7760000	0.00018123202665302	9077	1.6450431059294	9	8855.0289855072
Taiwan	IV	7760001	7770000	0.0026312369442364	4774	12.561525171785	66	4560.0555555556
Hawaii	IV	7760001	7770000	0.0025573673623462	4744	12.132150766971	65	4490.0333333333
Caribbean	IV	7760001	7770000	0.00049625547473278	5201	2.5810247240852	14	4592.390625
Indonesia	IV	7760001	7770000	0.00024210604590677	4779	1.1570247933884	3	4671.75
Africa	IV	7760001	7770000	0.0002579314915303	4741	1.2228532013452	5	4530.3529411765
South America	IV	7760001	7770000	0.00024555096028703	5366	1.3176264529002	9	4898.2375478927
Central America	IV	7760001	7770000	0.00032564738489881	5356	1.744167393518	10	4860.9195402299
Australia	IV	7760001	7770000	0.0033440734861355	4357	14.570128179092	44	4337.8333333333
Micronesia	IV	7760001	7770000	0.00011248107167533	4866	0.54733289477214	3	4546.2173913043
Taiwan	IV	7770001	7780000	0.0018982832734393	9440	17.919794101267	94	9396.1296296296
Hawaii	IV	7770001	7780000	0.0018806826348092	9440	17.753644072599	95	9362.4333333333
Caribbean	IV	7770001	7780000	0.00027359259785466	9440	2.582714123748	14	9413.453125
Indonesia	IV	7770001	7780000	0.0002451323714806	9440	2.3140495867769	6	9407.25
Africa	IV	7770001	7780000	0.00016033778546814	9440	1.5135886948192	6	9353.7647058824
South America	IV	7770001	7780000	0.00029452641526023	9440	2.7803293600566	19	9436.0498084291
Central America	IV	7770001	7780000	0.00018480093440141	9440	1.7445208207493	10	9424.8965517241
Australia	IV	7770001	7780000	0.0032272048162473	9440	30.464813465375	92	9437.6666666667
Micronesia	IV	7770001	7780000	7.7559211598785e-05	9440	0.73215895749253	4	9267.8260869565
Taiwan	IV	7780001	7790000	0.0016767462807119	9310	15.610507873428	82	9302.7962962963
Hawaii	IV	7780001	7790000	0.0016438386035773	9310	15.304137399305	82	9293.0333333333
Caribbean	IV	7780001	7790000	0.00021789496818875	9310	2.0286021538373	11	9302.234375
Indonesia	IV	7780001	7790000	0.00020712939373226	9310	1.9283746556474	5	9300.5
Africa	IV	7780001	7790000	0.00021015737080046	9310	1.9565651221522	8	9256.4117647059
South America	IV	7780001	7790000	0.00036157061477502	9310	3.3662224235554	23	9304.0344827586
Central America	IV	7780001	7790000	0.00029978746045759	9310	2.7910212568601	16	9298.2528735632
Australia	IV	7780001	7790000	0.0030232909267231	9310	28.146838527792	85	9307.8333333333
Micronesia	IV	7780001	7790000	0.00019640294409621	9310	1.8285114095357	10	9222.6231884058
Taiwan	IV	7790001	7800000	0.0021562337866775	9623	20.749437729198	109	9614.4814814815
Hawaii	IV	7790001	7800000	0.0020359266128888	9623	19.591721795829	105	9597.3666666667
Caribbean	IV	7790001	7800000	0.00019154154533764	9623	1.8432042907841	10	9614.890625
Indonesia	IV	7790001	7800000	0.00028054915493155	9623	2.6997245179063	7	9615.5
Africa	IV	7790001	7800000	0.00012707608867766	9623	1.2228532013452	5	9616.8823529412
South America	IV	7790001	7800000	0.00022811792966174	9623	2.1951788371349	15	9616.3639846743
Central America	IV	7790001	7800000	0.00014503661457401	9623	1.3956873420457	8	9611.7356321839
Australia	IV	7790001	7800000	0.0030970107982729	9623	29.80253491178	90	9590.5
Micronesia	IV	7790001	7800000	0.00011380875638893	9623	1.0951816627306	6	9463.0724637681
Taiwan	IV	7800001	7810000	0.0013693148752849	9729	13.322064421647	70	9668.537037037
Hawaii	IV	7800001	7810000	0.0013040465361261	9729	12.687068749971	68	9658.6833333333
Caribbean	IV	7800001	7810000	0.00015156372007681	9729	1.4745634326273	8	9720.328125
Indonesia	IV	7800001	7810000	0.00011963858891412	9671	1.1570247933884	3	9631.25
Africa	IV	7800001	7810000	0.00012569156144981	9729	1.2228532013452	5	9700.8823529412
South America	IV	7800001	7810000	0.0003760542507942	9729	3.6586318059768	25	9723.9042145594
Central America	IV	7800001	7810000	0.00014345640271823	9729	1.3956873420457	8	9705.0344827586
Australia	IV	7800001	7810000	0.001703216113556	9721	16.556963839878	50	9657
Micronesia	IV	7800001	7810000	5.6414884927457e-05	9729	0.54886041545923	3	9509.8985507246
Taiwan	IV	7810001	7820000	0.0017726040021183	9448	16.747562612014	88	9436.3148148148
Hawaii	IV	7810001	7820000	0.0016587474049142	9448	15.671845481629	84	9415.1666666667
Caribbean	IV	7810001	7820000	0.00023410723422322	9448	2.211845148941	12	9439.390625
Indonesia	IV	7810001	7820000	0.00016328320538928	9448	1.5426997245179	4	9436.5
Africa	IV	7810001	7820000	0.000155315817275	9448	1.4674238416142	6	9441.4705882353
South America	IV	7810001	7820000	0.00027885065242622	9448	2.6345809641229	18	9441.5095785441
Central America	IV	7810001	7820000	7.3918228020341e-05	9448	0.69837941833618	4	9435.2068965517
Australia	IV	7810001	7820000	0.0023856707565427	9448	22.539817307815	68	9436
Micronesia	IV	7810001	7820000	7.6964588672896e-05	9448	0.72716143378152	4	9307.2898550725
Taiwan	IV	7820001	7830000	0.0025491497217421	9269	23.628068770827	124	9231.537037037
Hawaii	IV	7820001	7830000	0.0024387959605976	9269	22.60519975878	121	9100.4833333333
Caribbean	IV	7820001	7830000	0.00023919030362916	9269	2.2170549243387	12	9238.9375
Indonesia	IV	7820001	7830000	0.00041609119767988	9269	3.8567493112948	10	9255
Africa	IV	7820001	7830000	0.00031703374023374	9269	2.9385857382266	12	9123.1176470588
South America	IV	7820001	7830000	0.00025289851319769	9269	2.3441163188294	16	9255.1149425287
Central America	IV	7820001	7830000	0.00031996886648433	9269	2.9657914234432	17	9253.8735632184
Australia	IV	7820001	7830000	0.0037069497315346	8677	32.165202820526	97	8654.6666666667
Micronesia	IV	7820001	7830000	0.00021725531459876	9269	2.0137395110159	11	9086.8115942029
Taiwan	IV	7830001	7840000	0.0023996943381941	9363	22.468338088512	118	9328.7222222222
Hawaii	IV	7830001	7840000	0.0022963053101553	9363	21.500306618985	115	9202.9666666667
Caribbean	IV	7830001	7840000	0.00023629006364716	9363	2.2123838659283	12	9345.40625
Indonesia	IV	7830001	7840000	0.0002883396900466	9363	2.6997245179063	7	9359
Africa	IV	7830001	7840000	0.00031345163764054	9363	2.9348476832284	12	9322
South America	IV	7830001	7840000	0.00037512577205213	9363	3.5123026037241	24	9356.9157088123
