pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Indonesia	III	6240001	6250000	0.00024587443192761	8930	60	244027	18921
Africa	III	6240001	6250000	0.00040938987695443	9277	1952	4768071	500280
South America	III	6240001	6250000	3.6007687425641e-05	9385	44420	1233625461	43372110
Central America	III	6240001	6250000	4.2870790360194e-05	9325	5824	135850073	5493868
Australia	III	6240001	6250000	0	9131	0	567833	51973
Micronesia	III	6240001	6250000	0.00052026484283901	9093	41348	79474907	9298216
Taiwan	III	6250001	6260000	0.00039357810087465	9851	22336	56751125	167953
Hawaii	III	6250001	6260000	0.00038730242823321	9851	26932	69537390	798750
Caribbean	III	6250001	6260000	0.00017325686776542	9851	13828	79812132	256796
Indonesia	III	6250001	6260000	0.00047955357921353	9851	132	275256	572
Africa	III	6250001	6260000	0.00013014885409601	9851	712	5470659	55752
South America	III	6250001	6260000	6.1760862500908e-05	9851	82640	1338064215	1484616
Central America	III	6250001	6260000	7.914025232271e-05	9851	11704	147889344	378057
Australia	III	6250001	6260000	0	9851	0	650103	63
Micronesia	III	6250001	6260000	0.0004493882559154	9851	40636	90425149	2696354
Taiwan	III	6260001	6270000	0.00028647983928524	9696	16024	55934128	89360
Hawaii	III	6260001	6270000	0.00021725655526527	9696	14972	68913916	315524
Caribbean	III	6260001	6270000	3.9227250601893e-05	9696	3088	78720786	88302
Indonesia	III	6260001	6270000	0.00010351698972594	9696	28	270487	1001
Africa	III	6260001	6270000	0.00012446717122793	9696	672	5399014	40442
South America	III	6260001	6270000	3.6859512853949e-05	9696	48564	1317543186	928590
Central America	III	6260001	6270000	3.0364391051523e-05	9696	4416	145433511	500985
Australia	III	6260001	6270000	0	9696	0	639894	42
Micronesia	III	6260001	6270000	0.00021050272643984	9696	18672	88701939	2954349
Taiwan	III	6270001	6280000	0.00010291208845756	9542	5660	54998398	135278
Hawaii	III	6270001	6280000	0.00030379983967592	9542	20628	67899970	229910
Caribbean	III	6270001	6280000	0.00015010644299084	9542	11616	77385086	172290
Indonesia	III	6270001	6280000	0.0001347623129705	9542	36	267137	39
Africa	III	6270001	6280000	0.00012279284080301	9542	656	5342331	10731
South America	III	6270001	6280000	4.8616801230663e-05	9542	63004	1295930592	1600110
Central America	III	6270001	6280000	2.8684400056127e-05	9542	4104	143074284	542358
Australia	III	6270001	6280000	0	9542	0	628759	1013
Micronesia	III	6270001	6280000	0.00011558678889862	9542	10064	87068774	3131752
Taiwan	III	6280001	6290000	0.00035250930890241	9509	18948	53751772	1191230
Hawaii	III	6280001	6290000	0.00033082709631772	9509	21880	66137267	1756993
Caribbean	III	6280001	6290000	7.8765745447983e-05	9509	6060	76936998	352154
Indonesia	III	6280001	6290000	0.0006465095999158	9509	172	266044	208
Africa	III	6280001	6290000	8.4672685226791e-05	9509	440	5196481	138068
South America	III	6280001	6290000	3.29350369904e-05	9509	42520	1291026332	2016997
Central America	III	6280001	6290000	2.6345730959079e-05	9509	3756	142565792	554167
Australia	III	6280001	6290000	0	9503	0	621839	5755
Micronesia	III	6280001	6290000	0.00033112634789165	9509	28672	86589304	3299273
Taiwan	III	6290001	6300000	0.00043991989316667	9567	24220	55055478	222648
Hawaii	III	6290001	6300000	0.00054492546310294	9567	36784	67502810	805570
Caribbean	III	6290001	6300000	9.0597913261677e-05	9567	7008	77352775	407801
Indonesia	III	6290001	6300000	0.00054070900468239	9567	144	266317	1559
Africa	III	6290001	6300000	0.00015013160912185	9567	800	5328658	38429
South America	III	6290001	6300000	3.2729743041724e-05	9567	42448	1296924328	4005899
Central America	III	6290001	6300000	3.7935421649832e-05	9567	5420	142874384	1118533
Australia	III	6290001	6300000	5.0979604971786e-05	9567	32	627702	3720
Micronesia	III	6290001	6300000	0.00010158985653999	9567	8632	84969113	5467738
Taiwan	III	6300001	6310000	0.00027881869564915	9540	15316	54931754	190366
Hawaii	III	6300001	6310000	0.00039113640432332	9540	26524	67812660	302940
Caribbean	III	6300001	6310000	0.00012859258438753	9540	9956	77422816	118304
Indonesia	III	6300001	6310000	0.00035944151774181	9540	96	267081	39
Africa	III	6300001	6310000	0.00020212447798546	9540	1080	5343242	8698
South America	III	6300001	6310000	4.2935969660509e-05	9540	55648	1296069483	1189257
Central America	III	6300001	6310000	5.5988714933626e-05	9540	8012	143100266	486274
Australia	III	6300001	6310000	0	9540	0	628149	1491
Micronesia	III	6300001	6310000	0.00022952674220412	9540	20316	88512562	1669058
Taiwan	III	6310001	6320000	0.00021026472137538	9507	11456	54483700	447746
Hawaii	III	6310001	6320000	0.00044189890672231	9507	29732	67282357	597623
Caribbean	III	6310001	6320000	8.5258175627789e-05	9507	6564	76989684	283212
Indonesia	III	6310001	6320000	0.00048261456440265	9507	128	265222	974
Africa	III	6310001	6320000	0.00015658487628376	9507	828	5287867	45560
South America	III	6310001	6320000	3.0383689947024e-05	9507	39128	1287796185	4975182
Central America	III	6310001	6320000	1.6923754522009e-05	9507	2408	142285212	804645
Australia	III	6310001	6320000	0	9503	0	623275	4187
Micronesia	III	6310001	6320000	0.0002733590992915	9507	23036	84270105	5599566
Taiwan	III	6320001	6330000	0.00032936975042619	9381	17760	53921163	282255
Hawaii	III	6320001	6330000	0.00044683302599333	9381	29832	66763194	217146
Caribbean	III	6320001	6330000	0.00014836937612964	9381	11288	76080390	168378
Indonesia	III	6320001	6330000	0.00039812422241363	9381	104	261225	1443
Africa	III	6320001	6330000	0.00039627327843551	9381	2080	5248903	13838
South America	III	6320001	6330000	3.7943988695573e-05	9381	48348	1274193928	1443833
Central America	III	6320001	6330000	2.4022363283241e-05	9381	3376	140535715	657716
Australia	III	6320001	6330000	0	9381	0	619062	84
Micronesia	III	6320001	6330000	0.0004520388877457	9381	38492	85151966	3526627
Taiwan	III	6330001	6340000	0.00041274519474362	9586	22780	55191436	196472
Hawaii	III	6330001	6340000	0.00052127874038142	9586	35412	67932945	511095
Caribbean	III	6330001	6340000	0.00023576544289356	9586	18344	77806144	108864
Indonesia	III	6330001	6340000	0.00067227392921702	9586	180	267748	660
Africa	III	6330001	6340000	0.00027932981756178	9586	1496	5355676	22070
South America	III	6330001	6340000	6.6659573628983e-05	9586	86740	1301238446	2275420
Central America	III	6330001	6340000	5.6679010652148e-05	9586	8148	143756920	521966
Australia	III	6330001	6340000	0	9586	0	632284	392
Micronesia	III	6330001	6340000	0.00056022134255212	9586	48784	87079867	3536591
Taiwan	III	6340001	6350000	0.00014664123609681	9623	8124	55400515	201179
Hawaii	III	6340001	6350000	0.00030151701848535	9623	20584	68268120	440100
Caribbean	III	6340001	6350000	0.00011171835243475	9623	8700	77874403	341341
Indonesia	III	6340001	6350000	0.00019335670966375	9608	52	268933	511
Africa	III	6340001	6350000	0.00019871299717469	9623	1064	5354456	44047
South America	III	6340001	6350000	1.7499281740923e-05	9623	22836	1304967846	3577317
Central America	III	6340001	6350000	3.7858181959759e-05	9623	5456	144116799	718974
Australia	III	6340001	6350000	0	9623	0	633356	1762
Micronesia	III	6340001	6350000	0.00016735578137043	9623	14788	88362648	2603571
Taiwan	III	6350001	6360000	0.00033764694996101	9538	18584	55039739	70825
Hawaii	III	6350001	6360000	0.00035462572409016	9538	24060	67846178	255142
Caribbean	III	6350001	6360000	7.1741957350181e-05	9538	5556	77444221	80643
Indonesia	III	6350001	6360000	0.00047935586555566	9538	128	267025	39
Africa	III	6350001	6360000	0.0001444244816045	9538	768	5317658	33160
South America	III	6350001	6360000	2.8016719594799e-05	9538	36304	1295797671	1189107
Central America	III	6350001	6360000	4.0443390463204e-05	9538	5796	143311427	245011
Australia	III	6350001	6360000	0	9538	0	628983	525
Micronesia	III	6350001	6360000	0.00034127392336	9538	30024	87976250	2186464
Taiwan	III	6360001	6370000	0.00050647018144369	9754	28504	56279720	78892
Hawaii	III	6360001	6370000	0.00053172917761785	9754	36776	69163028	480532
Caribbean	III	6360001	6370000	0.00017922768787766	9754	14184	79139558	140954
Indonesia	III	6360001	6370000	0.0004834102395078	9754	132	273060	52
Africa	III	6360001	6370000	8.9782164184349e-05	9754	488	5435378	36616
South America	III	6360001	6370000	2.8194755153518e-05	9754	37368	1325352882	1005792
Central America	III	6360001	6370000	3.407320203934e-05	9754	4988	146390703	416751
Australia	III	6360001	6370000	0	9754	0	642665	1099
Micronesia	III	6360001	6370000	0.00065371942126091	9754	58748	89867301	2337261
Taiwan	III	6370001	6380000	0.00034036823536887	9243	18148	53318724	87330
Hawaii	III	6370001	6380000	0.00035387959456858	9243	23248	65694661	300359
Caribbean	III	6370001	6380000	0.00020878279722496	9243	15668	75044497	82607
Indonesia	III	6370001	6380000	0.00052581114101018	9243	136	258648	156
Africa	III	6370001	6380000	0.00013550358455375	9243	700	5165915	19408
South America	III	6370001	6380000	5.0075613340223e-05	9243	62900	1256100441	771942
Central America	III	6370001	6380000	3.4638613235476e-05	9243	4804	138689155	427238
Australia	III	6370001	6380000	0	9243	0	609996	42
Micronesia	III	6370001	6380000	0.00028781508092887	9243	24456	84971225	2402854
Taiwan	III	6380001	6390000	0.00014579281423667	9436	7920	54323665	197543
Hawaii	III	6380001	6390000	0.00026924689222527	9436	17900	66481733	891307
Caribbean	III	6380001	6390000	0.00014916654893002	9436	11392	76371010	324798
Indonesia	III	6380001	6390000	0.00024279947798112	9433	64	263592	616
Africa	III	6380001	6390000	0.00014566589894921	9436	768	5272339	21257
South America	III	6380001	6390000	2.8909272470475e-05	9436	36988	1279451084	3665632
Central America	III	6380001	6390000	4.9860885297016e-05	9436	7040	141192840	828396
Australia	III	6380001	6390000	0	9435	0	621355	1421
Micronesia	III	6380001	6390000	0.00024207934649091	9436	20444	84451649	4746859
Taiwan	III	6390001	6400000	0.00027136287258777	9624	15044	55438682	168790
Hawaii	III	6390001	6400000	0.00048243135815522	9624	33004	68411805	303555
Caribbean	III	6390001	6400000	0.00021903664241051	9624	17072	77941297	282575
Indonesia	III	6390001	6400000	0.0003712214298707	9624	100	269381	91
Africa	III	6390001	6400000	0.00017804976528033	9624	960	5391751	7313
South America	III	6390001	6400000	3.8622489074196e-05	9624	50472	1306803399	1877745
Central America	III	6390001	6400000	5.8643233096777e-05	9624	8464	144330378	520446
Australia	III	6390001	6400000	0	9624	0	634914	270
Micronesia	III	6390001	6400000	0.00038002853057886	9624	33140	87203979	3771693
Taiwan	III	6400001	6410000	0.0003138285311671	9473	17136	54603066	131928
Hawaii	III	6400001	6410000	0.00048356700916164	9473	32588	67390867	246353
Caribbean	III	6400001	6410000	0.00016095310046252	9473	12372	76867112	129432
Indonesia	III	6400001	6410000	0.00069404105403713	9473	184	265114	130
Africa	III	6400001	6410000	0.00030605452745859	9473	1624	5306244	8109
South America	III	6400001	6410000	5.1285884633333e-05	9473	66012	1287137786	1010227
Central America	III	6400001	6410000	3.9941709592569e-05	9473	5676	142107087	471036
Australia	III	6400001	6410000	0	9473	0	624861	357
Micronesia	III	6400001	6410000	0.00041202845176853	9473	35524	86217347	3330922
Taiwan	III	6410001	6420000	0.00037040253664099	9694	20672	55809553	202379
Hawaii	III	6410001	6420000	0.00040163369347295	9694	27536	68559985	655175
Caribbean	III	6410001	6420000	0.00032862198589795	9694	25816	78558347	234485
Indonesia	III	6410001	6420000	0.00044235391262036	9694	120	271276	156
Africa	III	6410001	6420000	0.00011960722316881	9694	648	5417733	20601
South America	III	6410001	6420000	3.2009266918605e-05	9694	42076	1314494334	3705480
Central America	III	6410001	6420000	4.9472203755844e-05	9694	7184	145212856	691538
Australia	III	6410001	6420000	0	9694	0	639699	105
Micronesia	III	6410001	6420000	0.00039694292998955	9694	35692	89917208	1720174
Taiwan	III	6420001	6430000	7.893499338393e-05	9594	4348	55083301	350831
Hawaii	III	6420001	6430000	0.00028676106695515	9594	19344	67456856	1044304
Caribbean	III	6420001	6430000	0.00012754184905703	9594	9896	77590219	389813
Indonesia	III	6420001	6430000	0.00031412202892914	9593	84	267412	1220
Africa	III	6420001	6430000	0.00014531132285228	9594	764	5257677	124557
South America	III	6420001	6430000	4.1832742042154e-05	9594	54368	1299651836	4949878
Central America	III	6420001	6430000	2.3783251338923e-05	9594	3408	143294117	1105177
Australia	III	6420001	6430000	0	9594	0	632217	987
Micronesia	III	6420001	6430000	0.00019189508570625	9594	16520	86088708	4603374
Taiwan	III	6430001	6440000	0.00023309369924127	9648	12956	55582798	163346
Hawaii	III	6430001	6440000	0.00034722989561296	9648	23804	68554005	332715
Caribbean	III	6430001	6440000	0.00019624525838046	9648	15360	78269407	149537
Indonesia	III	6430001	6440000	0.00042964872512852	9648	116	269988	156
Africa	III	6430001	6440000	0.00011859290262244	9648	640	5396613	15915
South America	III	6430001	6440000	4.9286796670276e-05	9648	64544	1309559646	2385042
Central America	III	6430001	6440000	2.6100146219572e-05	9648	3776	144673519	538529
Australia	III	6430001	6440000	0	9648	0	636125	643
Micronesia	III	6430001	6440000	0.00016833276298192	9648	14844	88182477	3020067
Taiwan	III	6440001	6450000	0.00031155684584883	9563	17132	54988360	266654
Hawaii	III	6440001	6450000	0.00045192810643077	9563	30340	67134572	1145248
Caribbean	III	6440001	6450000	0.00036605932460556	9563	28336	77408218	319846
Indonesia	III	6440001	6450000	0.00037428091279629	9563	100	267179	585
Africa	III	6440001	6450000	0.00013198021121708	9563	704	5334133	30710
South America	III	6440001	6450000	6.5902481791568e-05	9563	85560	1298281911	2104392
Central America	III	6440001	6450000	6.8467773113531e-05	9563	9784	142899346	1033367
Australia	III	6440001	6450000	0	9563	0	627054	4104
Micronesia	III	6440001	6450000	0.00037324875976959	9563	31728	85004971	5394068
Taiwan	III	6450001	6460000	0.00014239713344845	9568	7848	55113469	170435
Hawaii	III	6450001	6460000	0.00054752649159921	9568	37248	68029585	285935
Caribbean	III	6450001	6460000	0.00026499725782477	9568	20564	77600803	167901
Indonesia	III	6450001	6460000	0.00049570203801133	9567	132	266289	1615
Africa	III	6450001	6460000	0.00020776107177809	9568	1112	5352302	15346
South America	III	6450001	6460000	4.0812907387735e-05	9568	53016	1299000816	2065392
Central America	III	6450001	6460000	5.5871032465982e-05	9568	8008	143330088	677880
Australia	III	6450001	6460000	0	9568	0	631387	101
Micronesia	III	6450001	6460000	0.00028009881922837	9568	24560	87683340	2762964
Taiwan	III	6460001	6470000	0.00035734541918403	9333	19120	53505653	420421
Hawaii	III	6460001	6470000	0.00051265594022075	9333	33900	66126221	511399
Caribbean	III	6460001	6470000	0.00021743249571469	9333	16452	75664863	193761
Indonesia	III	6460001	6470000	0.00035233382864321	9333	92	261116	208
Africa	III	6460001	6470000	0.00033892378662217	9333	1768	5216512	19301
South America	III	6460001	6470000	3.9231148370875e-05	9333	49716	1267258341	1852332
Central America	III	6460001	6470000	3.3881889906637e-05	9333	4736	139779688	691295
Australia	III	6460001	6470000	0	9333	0	615831	147
Micronesia	III	6460001	6470000	0.00031093356473223	9333	26192	84236644	3988205
Taiwan	III	6470001	6480000	0.000179127918399	9501	9796	54687176	209602
Hawaii	III	6470001	6480000	0.00045611430643799	9501	30808	67544472	292668
Caribbean	III	6470001	6480000	0.00017665522727544	9501	13604	77008760	215368
Indonesia	III	6470001	6480000	0.00031701103877724	9501	84	264975	1053
Africa	III	6470001	6480000	0.00019000720443984	9501	1008	5305062	24999
South America	III	6470001	6480000	3.2144174734134e-05	9501	41472	1290187113	1768368
Central America	III	6470001	6480000	2.8853794598841e-05	9501	4108	142372955	626596
Australia	III	6470001	6480000	0	9501	0	624686	2380
Micronesia	III	6470001	6480000	0.00036549045271046	9501	31504	86196506	3616447
Taiwan	III	6480001	6490000	0.00029279176471978	9188	15388	52556123	532141
Hawaii	III	6480001	6490000	0.00046946334700164	9188	30236	64405454	1196866
Caribbean	III	6480001	6490000	0.00018955646453107	9188	14008	73898825	781239
Indonesia	III	6480001	6490000	0.00058102102667986	9188	148	254724	2540
Africa	III	6480001	6490000	0.00038355571410931	9188	1960	5110079	44389
South America	III	6480001	6490000	3.8237549585489e-05	9188	47632	1245686518	3706910
Central America	III	6480001	6490000	2.2439143167729e-05	9188	3080	137260143	1028445
Australia	III	6480001	6490000	0	9181	0	597236	9172
Micronesia	III	6480001	6490000	0.00030880938310979	9188	25360	82121857	4732307
Taiwan	III	6490001	6500000	0.00028918539752453	9626	15928	55078853	540175
Hawaii	III	6490001	6500000	0.00028058449710348	9626	19076	67986650	742990
Caribbean	III	6490001	6500000	0.00020393451812923	9626	15848	77711219	528909
Indonesia	III	6490001	6500000	0.00023820157808545	9626	64	268680	848
Africa	III	6490001	6500000	0.00021167226700624	9626	1132	5347890	52296
South America	III	6490001	6500000	5.0324044789139e-05	9626	65676	1305062029	3891077
Central America	III	6490001	6500000	9.0083084755108e-05	9626	12960	143867187	1013739
Australia	III	6490001	6500000	0	9626	0	632784	2532
Micronesia	III	6490001	6500000	0.00020692835801229	9626	18116	87547208	3447370
Taiwan	III	6500001	6510000	0.00047789979486103	6681	10868	22741169	19212889
Hawaii	III	6500001	6510000	0.00068723488617047	6087	20052	29177797	22665743
Caribbean	III	6500001	6510000	0.00037879266338887	6949	15384	40613247	18404161
Indonesia	III	6500001	6510000	0.00077780816090906	6575	128	164565	38743
Africa	III	6500001	6510000	0.00038187457852418	6849	628	1644519	2428902
South America	III	6500001	6510000	4.7092327547809e-05	7074	33836	718503454	268854587
Central America	III	6500001	6510000	5.9179303320355e-05	6998	4488	75837324	33447987
Australia	III	6500001	6510000	0	5784	0	311983	167243
Micronesia	III	6500001	6510000	0.00089888821185335	6813	36200	40271971	28366262
Taiwan	III	6510001	6520000	0.00062396293681634	4961	11620	18622901	13843681
Hawaii	III	6510001	6520000	0.00042697703983821	4901	9048	21190835	18928825
Caribbean	III	6510001	6520000	0.00015007312215818	5305	4484	29878768	15792464
Indonesia	III	6510001	6520000	0.00083199722667591	5201	96	115385	41947
Africa	III	6510001	6520000	0.0005049812951907	5109	936	1853534	1298725
South America	III	6510001	6520000	0.00010280430932506	5467	56324	547875866	216201373
Central America	III	6510001	6520000	4.0038168308173e-05	5397	2268	56645948	27925621
Australia	III	6510001	6520000	0	4591	0	243923	126931
Micronesia	III	6510001	6520000	0.00033485210278548	5416	11288	33710405	19406002
Taiwan	III	6520001	6530000	0.00073077583283516	9008	33096	45288854	8140312
Hawaii	III	6520001	6530000	0.00058827052561961	8974	33316	56633808	9389772
Caribbean	III	6520001	6530000	0.00039908078118146	9144	27064	67815844	7343772
Indonesia	III	6520001	6530000	0.00076375168108386	9105	184	240916	18000
Africa	III	6520001	6530000	0.00037442991374071	9090	1680	4486821	700746
South America	III	6520001	6530000	4.5033704165077e-05	9204	52688	1169968160	87448147
Central America	III	6520001	6530000	0.000101478451688	9160	12788	126016901	13159696
Australia	III	6520001	6530000	0	8594	0	538287	72015
Micronesia	III	6520001	6530000	0.00052397097917851	9246	38932	74301825	13110066
Taiwan	III	6530001	6540000	0.0001976032187802	9013	10136	51294711	782403
Hawaii	III	6530001	6540000	0.00044654867150826	9013	28384	63563060	789760
Caribbean	III	6530001	6540000	0.00021228176582683	9013	15464	72846577	411087
Indonesia	III	6530001	6540000	0.00020684004104979	9013	52	251402	962
Africa	III	6530001	6540000	9.7867334410676e-05	9013	488	4986342	69951
South America	III	6530001	6540000	3.0485797417278e-05	9013	37304	1223651771	1944982
Central America	III	6530001	6540000	3.5616188554952e-05	9013	4800	134770176	884487
Australia	III	6530001	6540000	0	9013	0	594711	147
Micronesia	III	6530001	6540000	0.00041093116212486	9013	33860	82398229	2801660
Taiwan	III	6540001	6550000	0.00018053685256676	9479	9744	53972360	797302
Hawaii	III	6540001	6550000	0.0003584066564037	9479	23692	66103683	1576377
Caribbean	III	6540001	6550000	0.00019867745385902	9479	15200	76505913	539399
Indonesia	III	6540001	6550000	0.00039648047333669	9479	104	262308	3104
Africa	III	6540001	6550000	0.00020817986127721	9479	1088	5226250	91469
South America	III	6540001	6550000	3.7864034041719e-05	9479	48560	1282483529	6480370
Central America	III	6540001	6550000	4.9007533046712e-05	9479	6924	141284402	1384027
Australia	III	6540001	6550000	0	9441	0	616554	9060
Micronesia	III	6540001	6550000	0.00025277717420201	9479	21104	83488551	6116436
Taiwan	III	6550001	6560000	0.00011486546409901	9563	6292	54777126	477888
Hawaii	III	6550001	6560000	0.00018879826962487	9563	12784	67712485	567335
Caribbean	III	6550001	6560000	8.6928986511898e-05	9563	6728	77396508	331556
Indonesia	III	6550001	6560000	0.000360620266859	9563	96	266208	1556
Africa	III	6550001	6560000	0.00022319889482729	9563	1188	5322607	42236
South America	III	6550001	6560000	4.6072659869573e-05	9563	59776	1297428891	2957412
Central America	III	6550001	6560000	3.2953005150142e-05	9563	4724	143355666	577047
Australia	III	6550001	6560000	0	9563	0	628731	2427
Micronesia	III	6550001	6560000	0.00015354603584163	9563	13376	87113939	3285100
Taiwan	III	6560001	6570000	0.00021187935313108	9470	11524	54389443	328217
Hawaii	III	6560001	6570000	0.00046206545587011	9470	30960	67003494	612306
Caribbean	III	6560001	6570000	0.000142061044643	9470	10892	76671265	300895
Indonesia	III	6560001	6570000	0.00058942213960237	9470	156	264666	494
Africa	III	6560001	6570000	0.00031584119701541	9470	1668	5281135	31535
South America	III	6560001	6570000	5.3415247755781e-05	9470	68624	1284726794	3013276
Central America	III	6560001	6570000	4.4906256987459e-05	9470	6356	141539296	993674
Australia	III	6560001	6570000	0	9470	0	621805	3215
Micronesia	III	6560001	6570000	0.00026543747988697	9470	23120	87101490	2418420
Taiwan	III	6570001	6580000	0.00027877147990025	9427	15120	54237973	231233
Hawaii	III	6570001	6580000	0.00026300353983062	9427	17620	66995296	313484
Caribbean	III	6570001	6580000	0.0001336253156352	9427	10216	76452579	170077
Indonesia	III	6570001	6580000	0.00030443022078802	9427	80	262786	1170
Africa	III	6570001	6580000	8.7933129886898e-05	9427	464	5276737	11810
South America	III	6570001	6580000	4.1022468238063e-05	9427	52504	1279883982	2008905
Central America	III	6570001	6580000	3.10227576363e-05	9427	4380	141186675	699102
Australia	III	6570001	6580000	0	9427	0	618815	3367
Micronesia	III	6570001	6580000	0.00019559310093585	9427	16864	86219810	2893621
Taiwan	III	6580001	6590000	0.00040239713168297	9069	20844	51799574	601108
Hawaii	III	6580001	6590000	0.00062462321141244	9069	39840	63782452	970208
Caribbean	III	6580001	6590000	0.00022171323410989	9069	16152	72850861	861971
Indonesia	III	6580001	6590000	0.00055792229736461	9069	140	250931	3001
Africa	III	6580001	6590000	0.00029566164227326	9069	1488	5032780	54929
South America	III	6580001	6590000	2.4432422261343e-05	9069	30012	1228367768	4843921
Central America	III	6580001	6590000	5.0257113339631e-05	9069	6808	135463411	1034108
Australia	III	6580001	6590000	0	9069	0	594072	4482
Micronesia	III	6580001	6590000	0.000468961212826	9069	37800	80603681	5125576
Taiwan	III	6590001	6600000	0.00054159978517333	9663	30108	55590864	241950
Hawaii	III	6590001	6600000	0.00040945663495961	9663	28000	68383310	610510
Caribbean	III	6590001	6600000	0.00015485525120257	9663	12108	78189147	351717
Indonesia	III	6590001	6600000	0.00069567019312249	9663	188	270243	321
Africa	III	6590001	6600000	0.0003643100775884	9663	1964	5391012	29931
South America	III	6590001	6600000	4.7223586846161e-05	9663	61896	1310700947	3283456
Central America	III	6590001	6600000	2.8156107203617e-05	9663	4068	144480200	957613
Australia	III	6590001	6600000	0	9662	0	633681	4077
Micronesia	III	6590001	6600000	0.00029344070059796	9663	25504	86913642	4430697
Taiwan	III	6600001	6610000	0.00020107855291171	9552	11056	54983487	207969
Hawaii	III	6600001	6610000	0.00064466213221586	9552	43616	67657146	544134
Caribbean	III	6600001	6610000	7.4934725919452e-05	9552	5796	77347317	291339
Indonesia	III	6600001	6610000	0.00055838521033767	9552	148	265050	2406
Africa	III	6600001	6610000	0.00019453961972783	9552	1032	5304832	53840
South America	III	6600001	6610000	4.0573971197997e-05	9552	52616	1296791969	2098543
Central America	III	6600001	6610000	6.559387456104e-05	9552	9384	143062139	705013
Australia	III	6600001	6610000	0	9552	0	629492	940
Micronesia	III	6600001	6610000	0.00010800441884512	9552	9116	84403954	5891102
Taiwan	III	6610001	6620000	0.00031223389312419	9531	17104	54779447	290671
Hawaii	III	6610001	6620000	0.00056672907810353	9531	38292	67566676	484664
Caribbean	III	6610001	6620000	0.00032687917799568	9531	25256	77264022	203946
Indonesia	III	6610001	6620000	0.00025536740986094	9531	68	266283	585
Africa	III	6610001	6620000	0.00035536214753176	9531	1888	5312890	34001
South America	III	6610001	6620000	5.4990792887188e-05	9531	71152	1293889327	2145584
Central America	III	6610001	6620000	4.0055454146928e-05	9531	5728	143001749	449332
Australia	III	6610001	6620000	0	9531	0	628203	843
Micronesia	III	6610001	6620000	0.00035749337591885	9531	31120	87050564	3045979
Taiwan	III	6620001	6630000	0.00022753827643089	9593	12560	55199504	228850
Hawaii	III	6620001	6630000	0.00040955131286921	9593	27860	68025664	468356
Caribbean	III	6620001	6630000	0.00017244732408354	9593	13392	77658497	313407
Indonesia	III	6620001	6630000	0.00065562045535821	9593	176	268448	156
Africa	III	6620001	6630000	0.00018217547380556	9593	976	5357472	24201
South America	III	6620001	6630000	4.0298978131037e-05	9593	52496	1302663304	1802429
Central America	III	6620001	6630000	1.9091502866755e-05	9593	2744	143728863	655380
Australia	III	6620001	6630000	0	9593	0	630643	2495
Micronesia	III	6620001	6630000	0.00016363447102893	9593	14236	86998784	3683845
Taiwan	III	6630001	6640000	0.00047609386994981	9604	26340	55325224	166688
Hawaii	III	6630001	6640000	0.00062456616758856	9604	42592	68194536	378024
Caribbean	III	6630001	6640000	0.00013982550075007	9604	10904	77982914	78398
Indonesia	III	6630001	6640000	0.00034298794695617	9604	92	268231	681
Africa	III	6630001	6640000	0.00013549936261323	9604	728	5372719	15125
South America	III	6630001	6640000	2.8595368223685e-05	9604	37304	1304546936	1414588
Central America	III	6630001	6640000	4.708774041822e-05	9604	6772	143816627	733177
Australia	III	6630001	6640000	0	9604	0	632872	992
Micronesia	III	6630001	6640000	0.0001681679730574	9604	14536	86437386	4349226
Taiwan	III	6640001	6650000	0.00027700702107501	9658	15416	55652019	151905
Hawaii	III	6640001	6650000	0.00044752599447698	9658	30256	67607246	1350874
Caribbean	III	6640001	6650000	0.0001313476104369	9658	10232	77900161	600063
Indonesia	III	6640001	6650000	0.00040058604254372	9658	108	269605	819
Africa	III	6640001	6650000	0.00018940367805666	9658	1024	5406442	11696
South America	III	6640001	6650000	2.8468760569664e-05	9658	37356	1312175144	1129354
Central America	III	6640001	6650000	1.884508971356e-05	9658	2732	144971451	391107
Australia	III	6640001	6650000	0	9624	0	626607	10821
Micronesia	III	6640001	6650000	8.2160025322048e-05	9658	7216	87828600	3468474
Taiwan	III	6650001	6660000	0.00026863134792903	9636	14932	55585471	91337
Hawaii	III	6650001	6660000	0.00032663397985301	9636	22412	68615029	186011
Caribbean	III	6650001	6660000	0.00015495927706789	9636	12112	78162471	158937
Indonesia	III	6650001	6660000	0.00040240998871016	9636	108	268383	1425
Africa	III	6650001	6660000	0.00014980853986548	9636	808	5393551	12245
South America	III	6650001	6660000	2.4549703319015e-05	9636	32100	1307551443	2761473
Central America	III	6650001	6660000	5.0252908624031e-05	9636	7264	144548847	482589
Australia	III	6650001	6660000	0	9636	0	635056	920
Micronesia	III	6650001	6660000	0.00020444676330453	9636	17700	86575105	4514003
Taiwan	III	6660001	6670000	0.00023445566278091	9822	13288	56675961	75555
Hawaii	III	6660001	6670000	0.00057194898543156	9822	39884	69733492	395588
Caribbean	III	6660001	6670000	0.00014877220718409	9822	11860	79719191	114025
Indonesia	III	6660001	6670000	0.00045096812673659	9822	124	274964	52
Africa	III	6660001	6670000	0.00023426704879357	9822	1288	5497999	12143
South America	III	6660001	6670000	3.7573972700083e-05	9822	50132	1334221441	1383941
Central America	III	6660001	6670000	2.3359879912833e-05	9822	3440	147261031	569891
