chrom,x,window_start,window_stop,stat_type,stat
IV,915000.5,910001,920000,theta,0.0022008422969446
IV,925000.5,920001,930000,d,-1.0181493413124
IV,925000.5,920001,930000,pi,9.2625086600895e-4
IV,925000.5,920001,930000,theta,0.0019203763915573
IV,935000.5,930001,940000,d,-0.85139497631045
IV,935000.5,930001,940000,pi,0.0011507453587489
IV,935000.5,930001,940000,theta,0.0023102623245044
IV,945000.5,940001,950000,d,-1.1511353687336
IV,945000.5,940001,950000,pi,0.0011599519027229
IV,945000.5,940001,950000,theta,0.002759041317394
IV,955000.5,950001,960000,d,-1.0210594836481
IV,955000.5,950001,960000,pi,9.5558746904732e-4
IV,955000.5,950001,960000,theta,0.0023274867016943
IV,965000.5,960001,970000,d,-0.9640041689607
IV,965000.5,960001,970000,pi,0.001318721319048
IV,965000.5,960001,970000,theta,0.0026679044263684
IV,975000.5,970001,980000,d,-1.2611114706429
IV,975000.5,970001,980000,pi,6.924142038827e-4
IV,975000.5,970001,980000,theta,0.0022655941998526
IV,985000.5,980001,990000,d,-1.0415999669379
IV,985000.5,980001,990000,pi,0.0010430385802157
IV,985000.5,980001,990000,theta,0.002643089945083
IV,995000.5,990001,1000000,d,-1.2620749538074
IV,995000.5,990001,1000000,pi,7.6381501326662e-4
IV,995000.5,990001,1000000,theta,0.0027410235526177
IV,1005000.5,1000001,1010000,d,-1.3115916665247
IV,1005000.5,1000001,1010000,pi,0.0019414052735028
IV,1005000.5,1000001,1010000,theta,0.0049582084233643
IV,1015000.5,1010001,1020000,d,-1.7574580329056
IV,1015000.5,1010001,1020000,pi,0.0012117947087022
IV,1015000.5,1010001,1020000,theta,0.005768088142885
IV,1025000.5,1020001,1030000,d,-1.200724602906
IV,1025000.5,1020001,1030000,pi,7.7596285665308e-4
IV,1025000.5,1020001,1030000,theta,0.0024529255666784
IV,1035000.5,1030001,1040000,d,-1.3982719400512
IV,1035000.5,1030001,1040000,pi,6.1868762287321e-4
IV,1035000.5,1030001,1040000,theta,0.0022464145214005
IV,1045000.5,1040001,1050000,d,-1.191900511935
IV,1045000.5,1040001,1050000,pi,6.5064047955025e-4
IV,1045000.5,1040001,1050000,theta,0.0019429954443683
IV,1055000.5,1050001,1060000,d,-1.3595300509616
IV,1055000.5,1050001,1060000,pi,7.2604308908605e-4
IV,1055000.5,1050001,1060000,theta,0.0023593973159963
IV,1065000.5,1060001,1070000,d,-1.1720154228439
IV,1065000.5,1060001,1070000,pi,8.3595609695966e-4
IV,1065000.5,1060001,1070000,theta,0.0021020058948975
IV,1075000.5,1070001,1080000,d,-1.0544178578495
IV,1075000.5,1070001,1080000,pi,8.9232669059182e-4
IV,1075000.5,1070001,1080000,theta,0.0024856564151383
IV,1085000.5,1080001,1090000,d,-1.2725005859131
IV,1085000.5,1080001,1090000,pi,8.3237636777867e-4
IV,1085000.5,1080001,1090000,theta,0.0025321511712092
IV,1095000.5,1090001,1100000,d,-1.231580148113
IV,1095000.5,1090001,1100000,pi,6.4784499242222e-4
IV,1095000.5,1090001,1100000,theta,0.0021750727552384
IV,1105000.5,1100001,1110000,d,-1.0828148566511
IV,1105000.5,1100001,1110000,pi,9.4923902418546e-4
IV,1105000.5,1100001,1110000,theta,0.002395766576586
IV,1115000.5,1110001,1120000,d,-1.3543357402332
IV,1115000.5,1110001,1120000,pi,5.1028880441163e-4
IV,1115000.5,1110001,1120000,theta,0.002018234144048
IV,1125000.5,1120001,1130000,d,-1.7121004656299
IV,1125000.5,1120001,1130000,pi,4.1948014793173e-4
IV,1125000.5,1120001,1130000,theta,0.0036347053456589
IV,1135000.5,1130001,1140000,d,-1.7617770523919
IV,1135000.5,1130001,1140000,pi,8.1939919475413e-4
IV,1135000.5,1130001,1140000,theta,0.0043469143665287
IV,1145000.5,1140001,1150000,d,-1.936323227816
IV,1145000.5,1140001,1150000,pi,6.0182292926635e-4
IV,1145000.5,1140001,1150000,theta,0.0053814097057102
IV,1155000.5,1150001,1160000,d,-2.2664957658215
IV,1155000.5,1150001,1160000,pi,6.2089077931663e-4
IV,1155000.5,1150001,1160000,theta,0.0072595481020136
IV,1165000.5,1160001,1170000,d,-1.7153367177127
IV,1165000.5,1160001,1170000,pi,5.566997603759e-4
IV,1165000.5,1160001,1170000,theta,0.0049927802479993
IV,1175000.5,1170001,1180000,d,-1.7346043640678
IV,1175000.5,1170001,1180000,pi,4.529741482173e-4
IV,1175000.5,1170001,1180000,theta,0.004464207958643
IV,1185000.5,1180001,1190000,d,-1.1763238422044
IV,1185000.5,1180001,1190000,pi,7.4650932149046e-4
IV,1185000.5,1180001,1190000,theta,0.0025880860996957
IV,1195000.5,1190001,1200000,d,-1.1640417428305
IV,1195000.5,1190001,1200000,pi,5.0585809045946e-4
IV,1195000.5,1190001,1200000,theta,0.0019123184332271
IV,1205000.5,1200001,1210000,d,-1.0602405195409
IV,1205000.5,1200001,1210000,pi,7.672490528427e-4
IV,1205000.5,1200001,1210000,theta,0.00206483656962
IV,1215000.5,1210001,1220000,d,-1.0450678437606
IV,1215000.5,1210001,1220000,pi,4.8445173909755e-4
IV,1215000.5,1210001,1220000,theta,0.0017495233175061
IV,1225000.5,1220001,1230000,d,-0.67518148209156
IV,1225000.5,1220001,1230000,pi,0.0012846407466705
IV,1225000.5,1220001,1230000,theta,0.0032618866749147
IV,1235000.5,1230001,1240000,d,-0.62595749364803
IV,1235000.5,1230001,1240000,pi,8.4324169602244e-4
IV,1235000.5,1230001,1240000,theta,0.0022577782966868
IV,1245000.5,1240001,1250000,d,-0.46479773962313
IV,1245000.5,1240001,1250000,pi,6.0471966089387e-4
IV,1245000.5,1240001,1250000,theta,0.0010734457149618
IV,1255000.5,1250001,1260000,d,-0.90859018639833
IV,1255000.5,1250001,1260000,pi,6.6588775023548e-4
IV,1255000.5,1250001,1260000,theta,0.0022473957354448
IV,1265000.5,1260001,1270000,d,-0.69048419815202
IV,1265000.5,1260001,1270000,pi,0.0013499304584129
IV,1265000.5,1260001,1270000,theta,0.0024667540592657
IV,1275000.5,1270001,1280000,d,-1.0944443931497
IV,1275000.5,1270001,1280000,pi,9.7283120596343e-4
IV,1275000.5,1270001,1280000,theta,0.0025380787094848
IV,1285000.5,1280001,1290000,d,-1.013853907747
IV,1285000.5,1280001,1290000,pi,9.6017430822727e-4
IV,1285000.5,1280001,1290000,theta,0.0022077350984266
IV,1295000.5,1290001,1300000,d,-1.2078183375899
IV,1295000.5,1290001,1300000,pi,6.8190842323539e-4
IV,1295000.5,1290001,1300000,theta,0.0023473608379954
IV,1305000.5,1300001,1310000,d,-1.1184437287526
IV,1305000.5,1300001,1310000,pi,3.77034523426e-4
IV,1305000.5,1300001,1310000,theta,0.0012499139287586
IV,1315000.5,1310001,1320000,d,-1.371696741351
IV,1315000.5,1310001,1320000,pi,4.2412394700713e-4
IV,1315000.5,1310001,1320000,theta,0.0016968600182668
IV,1325000.5,1320001,1330000,d,-1.1112404448648
IV,1325000.5,1320001,1330000,pi,6.7847807344639e-4
IV,1325000.5,1320001,1330000,theta,0.0026869505485816
IV,1335000.5,1330001,1340000,d,-1.4256049161027
IV,1335000.5,1330001,1340000,pi,5.7292904291336e-4
IV,1335000.5,1330001,1340000,theta,0.0020582351357458
IV,1345000.5,1340001,1350000,d,-1.1129336320959
IV,1345000.5,1340001,1350000,pi,5.5471195503885e-4
IV,1345000.5,1340001,1350000,theta,0.0015673984710635
IV,1355000.5,1350001,1360000,d,-1.14980571862
IV,1355000.5,1350001,1360000,pi,0.0015692805899535
IV,1355000.5,1350001,1360000,theta,0.0037151807129083
IV,1365000.5,1360001,1370000,d,-1.228145460707
IV,1365000.5,1360001,1370000,pi,2.3788202104579e-4
IV,1365000.5,1360001,1370000,theta,0.0012259315411924
IV,1375000.5,1370001,1380000,d,-1.5923564180759
IV,1375000.5,1370001,1380000,pi,3.0044405277545e-4
IV,1375000.5,1370001,1380000,theta,0.0016003261157276
IV,1385000.5,1380001,1390000,d,-1.6043543445573
IV,1385000.5,1380001,1390000,pi,1.4029066294509e-4
IV,1385000.5,1380001,1390000,theta,0.0013099531035611
IV,1395000.5,1390001,1400000,d,-1.3136764721782
IV,1395000.5,1390001,1400000,pi,3.7775327318264e-4
IV,1395000.5,1390001,1400000,theta,0.001499409664761
IV,1405000.5,1400001,1410000,d,-1.451619257123
IV,1405000.5,1400001,1410000,pi,5.2136520479133e-4
IV,1405000.5,1400001,1410000,theta,0.0019773338434684
IV,1415000.5,1410001,1420000,d,-1.4311261591412
IV,1415000.5,1410001,1420000,pi,6.2528279691409e-4
IV,1415000.5,1410001,1420000,theta,0.0021158867806825
IV,1425000.5,1420001,1430000,d,-1.4786976467907
IV,1425000.5,1420001,1430000,pi,7.3300280914572e-4
IV,1425000.5,1420001,1430000,theta,0.0026797797003049
IV,1435000.5,1430001,1440000,d,-1.3992370274188
IV,1435000.5,1430001,1440000,pi,5.230062577112e-4
IV,1435000.5,1430001,1440000,theta,0.0020912532298811
IV,1445000.5,1440001,1450000,d,-1.4011584499889
IV,1445000.5,1440001,1450000,pi,4.6204448949686e-4
IV,1445000.5,1440001,1450000,theta,0.0019505623116362
IV,1455000.5,1450001,1460000,d,-1.1840850253822
IV,1455000.5,1450001,1460000,pi,6.0306372987074e-4
IV,1455000.5,1450001,1460000,theta,0.0019018077877115
IV,1465000.5,1460001,1470000,d,-1.4733016280835
IV,1465000.5,1460001,1470000,pi,5.3205639564037e-4
IV,1465000.5,1460001,1470000,theta,0.0020921554383726
IV,1475000.5,1470001,1480000,d,-1.5735056342976
IV,1475000.5,1470001,1480000,pi,6.5358220250353e-4
IV,1475000.5,1470001,1480000,theta,0.0022524427365181
IV,1485000.5,1480001,1490000,d,-0.87171215316204
IV,1485000.5,1480001,1490000,pi,0.0010785141604039
IV,1485000.5,1480001,1490000,theta,0.0020612506716086
IV,1495000.5,1490001,1500000,d,-1.5592324685413
IV,1495000.5,1490001,1500000,pi,3.8698402211472e-4
IV,1495000.5,1490001,1500000,theta,0.0020076087815296
IV,1505000.5,1500001,1510000,d,-1.3223496654498
IV,1505000.5,1500001,1510000,pi,6.6004872869057e-4
IV,1505000.5,1500001,1510000,theta,0.0020506833970619
IV,1515000.5,1510001,1520000,d,-1.0628129153348
IV,1515000.5,1510001,1520000,pi,9.58073875573e-4
IV,1515000.5,1510001,1520000,theta,0.0022800183141007
IV,1525000.5,1520001,1530000,d,-1.0174937018962
IV,1525000.5,1520001,1530000,pi,8.74624767527e-4
IV,1525000.5,1520001,1530000,theta,0.0020131717022994
IV,1535000.5,1530001,1540000,d,-0.97668832732743
IV,1535000.5,1530001,1540000,pi,8.5483357668137e-4
IV,1535000.5,1530001,1540000,theta,0.0018387232892874
IV,1545000.5,1540001,1550000,d,-1.4781426841169
IV,1545000.5,1540001,1550000,pi,0.0012564220185102
IV,1545000.5,1540001,1550000,theta,0.004491504882696
IV,1555000.5,1550001,1560000,d,-1.144548457258
IV,1555000.5,1550001,1560000,pi,0.0012601653872453
IV,1555000.5,1550001,1560000,theta,0.0031197914929309
IV,1565000.5,1560001,1570000,d,-1.2676518787611
IV,1565000.5,1560001,1570000,pi,4.1309729722499e-4
IV,1565000.5,1560001,1570000,theta,0.0013736852675681
IV,1575000.5,1570001,1580000,d,-1.3266939134702
IV,1575000.5,1570001,1580000,pi,7.6419607863957e-4
IV,1575000.5,1570001,1580000,theta,0.0025920761713862
IV,1585000.5,1580001,1590000,d,-1.2242029403363
IV,1585000.5,1580001,1590000,pi,5.0598798529546e-4
IV,1585000.5,1580001,1590000,theta,0.001958466633071
IV,1595000.5,1590001,1600000,d,-1.1604996113934
IV,1595000.5,1590001,1600000,pi,7.8189728377247e-4
IV,1595000.5,1590001,1600000,theta,0.0019907066761313
IV,1605000.5,1600001,1610000,d,-1.2083677656903
IV,1605000.5,1600001,1610000,pi,8.3178284255159e-4
IV,1605000.5,1600001,1610000,theta,0.0019197019642654
IV,1615000.5,1610001,1620000,d,-1.2858016009406
IV,1615000.5,1610001,1620000,pi,6.3666802357894e-4
IV,1615000.5,1610001,1620000,theta,0.0021276735761958
IV,1625000.5,1620001,1630000,d,-1.0501078828757
IV,1625000.5,1620001,1630000,pi,7.894528390311e-4
IV,1625000.5,1620001,1630000,theta,0.001661580980512
IV,1635000.5,1630001,1640000,d,-0.87197445886405
IV,1635000.5,1630001,1640000,pi,8.4412302709606e-4
IV,1635000.5,1630001,1640000,theta,0.0017182763106527
IV,1645000.5,1640001,1650000,d,-1.1027401030868
IV,1645000.5,1640001,1650000,pi,8.7261638457962e-4
IV,1645000.5,1640001,1650000,theta,0.0019140275134734
IV,1655000.5,1650001,1660000,d,-0.96011817688642
IV,1655000.5,1650001,1660000,pi,9.0211826973051e-4
IV,1655000.5,1650001,1660000,theta,0.0018435180493168
IV,1665000.5,1660001,1670000,d,-1.058952409763
IV,1665000.5,1660001,1670000,pi,9.9464233314069e-4
IV,1665000.5,1660001,1670000,theta,0.0026434103755663
IV,1675000.5,1670001,1680000,d,-1.2676475893689
IV,1675000.5,1670001,1680000,pi,5.2627434204371e-4
IV,1675000.5,1670001,1680000,theta,0.0021781930668608
IV,1685000.5,1680001,1690000,d,-0.75128214969039
IV,1685000.5,1680001,1690000,pi,0.0015588984790043
IV,1685000.5,1680001,1690000,theta,0.0027378388273901
IV,1695000.5,1690001,1700000,d,-1.1775555528364
IV,1695000.5,1690001,1700000,pi,8.1867885934885e-4
IV,1695000.5,1690001,1700000,theta,0.0019100267925127
IV,1705000.5,1700001,1710000,d,-1.0122845192548
IV,1705000.5,1700001,1710000,pi,8.4542526582372e-4
IV,1705000.5,1700001,1710000,theta,0.0019936468528012
IV,1715000.5,1710001,1720000,d,-1.1780184332068
IV,1715000.5,1710001,1720000,pi,0.0010352153494023
IV,1715000.5,1710001,1720000,theta,0.0022932588804652
IV,1725000.5,1720001,1730000,d,-1.1771190930946
IV,1725000.5,1720001,1730000,pi,7.0578314611327e-4
IV,1725000.5,1720001,1730000,theta,0.0020632273237721
IV,1735000.5,1730001,1740000,d,-0.73122354671176
IV,1735000.5,1730001,1740000,pi,0.0011290039623954
IV,1735000.5,1730001,1740000,theta,0.0018258226348672
IV,1745000.5,1740001,1750000,d,-1.0147745788896
IV,1745000.5,1740001,1750000,pi,8.4710678561283e-4
IV,1745000.5,1740001,1750000,theta,0.0021569868402033
IV,1755000.5,1750001,1760000,d,-0.80782758761789
IV,1755000.5,1750001,1760000,pi,8.8193715515085e-4
IV,1755000.5,1750001,1760000,theta,0.0016327909455293
IV,1765000.5,1760001,1770000,d,-1.1092012435761
IV,1765000.5,1760001,1770000,pi,4.9465014589845e-4
IV,1765000.5,1760001,1770000,theta,0.0018394416365292
IV,1775000.5,1770001,1780000,d,-0.90270825666573
IV,1775000.5,1770001,1780000,pi,7.9496998145279e-4
IV,1775000.5,1770001,1780000,theta,0.0017793060310709
IV,1785000.5,1780001,1790000,d,-1.0032179474046
IV,1785000.5,1780001,1790000,pi,8.0078610718987e-4
IV,1785000.5,1780001,1790000,theta,0.0022064449633074
IV,1795000.5,1790001,1800000,d,-0.95934961922175
IV,1795000.5,1790001,1800000,pi,9.3431071709711e-4
IV,1795000.5,1790001,1800000,theta,0.0020483326236072
IV,1805000.5,1800001,1810000,d,-0.77820858005167
IV,1805000.5,1800001,1810000,pi,9.236672001708e-4
IV,1805000.5,1800001,1810000,theta,0.0023739058157335
IV,1815000.5,1810001,1820000,d,-1.1130564887356
IV,1815000.5,1810001,1820000,pi,0.0010369675425293
IV,1815000.5,1810001,1820000,theta,0.0024221559971585
IV,1825000.5,1820001,1830000,d,-1.3613861635705
IV,1825000.5,1820001,1830000,pi,9.30439563855e-4
IV,1825000.5,1820001,1830000,theta,0.0024911875411333
IV,1835000.5,1830001,1840000,d,-1.3025016897583
IV,1835000.5,1830001,1840000,pi,6.3336025234403e-4
IV,1835000.5,1830001,1840000,theta,0.0020950900524434
IV,1845000.5,1840001,1850000,d,-1.3881881267513
IV,1845000.5,1840001,1850000,pi,5.0140552107043e-4
IV,1845000.5,1840001,1850000,theta,0.0016741877570544
IV,1855000.5,1850001,1860000,d,-1.3413125186135
IV,1855000.5,1850001,1860000,pi,8.1436455102922e-4
IV,1855000.5,1850001,1860000,theta,0.0025171282003643
IV,1865000.5,1860001,1870000,d,-1.156401588509
IV,1865000.5,1860001,1870000,pi,8.950342708538e-4
IV,1865000.5,1860001,1870000,theta,0.0021403362011472
IV,1875000.5,1870001,1880000,d,-1.0193387164175
IV,1875000.5,1870001,1880000,pi,9.9306483645655e-4
IV,1875000.5,1870001,1880000,theta,0.0021711486989094
IV,1885000.5,1880001,1890000,d,-1.4154889429585
IV,1885000.5,1880001,1890000,pi,4.7965381251181e-4
IV,1885000.5,1880001,1890000,theta,0.0020481124757614
IV,1895000.5,1890001,1900000,d,-0.96178566113202
IV,1895000.5,1890001,1900000,pi,0.0010034664619339
IV,1895000.5,1890001,1900000,theta,0.00200318324905
IV,1905000.5,1900001,1910000,d,-1.2888152602123
IV,1905000.5,1900001,1910000,pi,7.8649604960882e-4
IV,1905000.5,1900001,1910000,theta,0.0021309827580678
IV,1915000.5,1910001,1920000,d,-0.60773454736218
IV,1915000.5,1910001,1920000,pi,0.0015737690526174
IV,1915000.5,1910001,1920000,theta,0.0024813040103682
IV,1925000.5,1920001,1930000,d,-1.0036991674226
IV,1925000.5,1920001,1930000,pi,0.0011057329030262
IV,1925000.5,1920001,1930000,theta,0.0023872960762909
IV,1935000.5,1930001,1940000,d,-1.8260775460163
IV,1935000.5,1930001,1940000,pi,6.9939982727561e-4
IV,1935000.5,1930001,1940000,theta,0.0033982866390189
IV,1945000.5,1940001,1950000,d,-1.2451269408676
IV,1945000.5,1940001,1950000,pi,7.9066467597247e-4
IV,1945000.5,1940001,1950000,theta,0.0022725334170796
IV,1955000.5,1950001,1960000,d,-1.5077673063049
IV,1955000.5,1950001,1960000,pi,5.3845897587023e-4
IV,1955000.5,1950001,1960000,theta,0.002244833154232
IV,1965000.5,1960001,1970000,d,-0.9424268414699
IV,1965000.5,1960001,1970000,pi,8.195190801709e-4
IV,1965000.5,1960001,1970000,theta,0.0018252108753706
IV,1975000.5,1970001,1980000,d,-1.5817488326038
IV,1975000.5,1970001,1980000,pi,4.9148267700092e-4
IV,1975000.5,1970001,1980000,theta,0.0022627008606547
IV,1985000.5,1980001,1990000,d,-1.0521251187112
IV,1985000.5,1980001,1990000,pi,0.0010951292493897
IV,1985000.5,1980001,1990000,theta,0.0022417267922164
IV,1995000.5,1990001,2000000,d,-0.55323622020557
IV,1995000.5,1990001,2000000,pi,0.0016337719801786
IV,1995000.5,1990001,2000000,theta,0.002445898487348
IV,2005000.5,2000001,2010000,d,-0.80839643304846
IV,2005000.5,2000001,2010000,pi,9.1099658551359e-4
IV,2005000.5,2000001,2010000,theta,0.0017461421796661
IV,2015000.5,2010001,2020000,d,-0.87084194068051
IV,2015000.5,2010001,2020000,pi,9.9551153572989e-4
IV,2015000.5,2010001,2020000,theta,0.0020935411120391
IV,2025000.5,2020001,2030000,d,-0.4583913969196
IV,2025000.5,2020001,2030000,pi,0.0016647929543867
IV,2025000.5,2020001,2030000,theta,0.0024636094302101
IV,2035000.5,2030001,2040000,d,-0.88474334632054
IV,2035000.5,2030001,2040000,pi,7.359697780723e-4
IV,2035000.5,2030001,2040000,theta,0.0021603963498639
IV,2045000.5,2040001,2050000,d,-0.88550985803714
IV,2045000.5,2040001,2050000,pi,9.0476900711729e-4
IV,2045000.5,2040001,2050000,theta,0.0020594557341414
IV,2055000.5,2050001,2060000,d,-0.36706115403879
IV,2055000.5,2050001,2060000,pi,0.0020519528078998
IV,2055000.5,2050001,2060000,theta,0.0025773237745111
IV,2065000.5,2060001,2070000,d,-0.59830547425751
IV,2065000.5,2060001,2070000,pi,0.0018760583708332
IV,2065000.5,2060001,2070000,theta,0.0028814828646287
IV,2075000.5,2070001,2080000,d,-1.3530114490246
IV,2075000.5,2070001,2080000,pi,6.7708209390468e-4
IV,2075000.5,2070001,2080000,theta,0.0021489422207012
IV,2085000.5,2080001,2090000,d,-1.2145695884813
IV,2085000.5,2080001,2090000,pi,7.8514889128473e-4
IV,2085000.5,2080001,2090000,theta,0.0019750668783741
IV,2095000.5,2090001,2100000,d,-1.3670054834313
IV,2095000.5,2090001,2100000,pi,5.8848703349061e-4
IV,2095000.5,2090001,2100000,theta,0.0018251668271469
IV,2105000.5,2100001,2110000,d,-1.0282290809206
IV,2105000.5,2100001,2110000,pi,8.4845059746269e-4
IV,2105000.5,2100001,2110000,theta,0.0017734117976477
IV,2115000.5,2110001,2120000,d,1.6424751885244
IV,2115000.5,2110001,2120000,pi,0.0066171885647127
IV,2115000.5,2110001,2120000,theta,0.0035038201232194
IV,2125000.5,2120001,2130000,d,-1.1776813076853
IV,2125000.5,2120001,2130000,pi,8.8438662005895e-4
IV,2125000.5,2120001,2130000,theta,0.0023167582210394
IV,2135000.5,2130001,2140000,d,-1.1279557410797
IV,2135000.5,2130001,2140000,pi,0.0010536110766515
IV,2135000.5,2130001,2140000,theta,0.0023764883584025
IV,2145000.5,2140001,2150000,d,0.14938863031342
IV,2145000.5,2140001,2150000,pi,0.0038874734160432
IV,2145000.5,2140001,2150000,theta,0.0033732929623037
IV,2155000.5,2150001,2160000,d,-0.96985826105247
IV,2155000.5,2150001,2160000,pi,6.5104386829216e-4
IV,2155000.5,2150001,2160000,theta,0.0017491174601884
IV,2165000.5,2160001,2170000,d,-1.0340249254451
IV,2165000.5,2160001,2170000,pi,9.6300172542011e-4
IV,2165000.5,2160001,2170000,theta,0.0028830460806493
IV,2175000.5,2170001,2180000,d,-1.3389252166428
IV,2175000.5,2170001,2180000,pi,6.2236777234927e-4
IV,2175000.5,2170001,2180000,theta,0.0019947637160808002
IV,2185000.5,2180001,2190000,d,-1.2398594334986
IV,2185000.5,2180001,2190000,pi,8.8614936104785e-4
IV,2185000.5,2180001,2190000,theta,0.0022743609678322
IV,2195000.5,2190001,2200000,d,-1.0615727847936
IV,2195000.5,2190001,2200000,pi,0.0011907943056325
IV,2195000.5,2190001,2200000,theta,0.0025086028004771
IV,2205000.5,2200001,2210000,d,-0.87176577752092
IV,2205000.5,2200001,2210000,pi,0.0010685046109529
IV,2205000.5,2200001,2210000,theta,0.0020931164295191
IV,2215000.5,2210001,2220000,d,-1.2837428333722
IV,2215000.5,2210001,2220000,pi,7.4450712430401e-4
IV,2215000.5,2210001,2220000,theta,0.0020009975718237
IV,2225000.5,2220001,2230000,d,-1.2867997709251
IV,2225000.5,2220001,2230000,pi,9.5534711917766e-4
IV,2225000.5,2220001,2230000,theta,0.0023986304130068
IV,2235000.5,2230001,2240000,d,-1.0107206889836
IV,2235000.5,2230001,2240000,pi,0.0010548242520189
IV,2235000.5,2230001,2240000,theta,0.0024428818336861
IV,2245000.5,2240001,2250000,d,-0.82271000697214
IV,2245000.5,2240001,2250000,pi,0.001218917652227
IV,2245000.5,2240001,2250000,theta,0.0024496005250078
IV,2255000.5,2250001,2260000,d,-1.1006362866679
IV,2255000.5,2250001,2260000,pi,7.9212591774178e-4
IV,2255000.5,2250001,2260000,theta,0.0019418779594187
IV,2265000.5,2260001,2270000,d,-1.3160032692429
IV,2265000.5,2260001,2270000,pi,5.9032618268864e-4
IV,2265000.5,2260001,2270000,theta,0.0020824154548453
IV,2275000.5,2270001,2280000,d,-1.2953500818377
IV,2275000.5,2270001,2280000,pi,5.4675696190846e-4
IV,2275000.5,2270001,2280000,theta,0.0018512475291958
IV,2285000.5,2280001,2290000,d,-1.2102255289757
IV,2285000.5,2280001,2290000,pi,5.7720397621093e-4
IV,2285000.5,2280001,2290000,theta,0.0021282245564237
IV,2295000.5,2290001,2300000,d,-0.96949740258491
IV,2295000.5,2290001,2300000,pi,0.0010362513688892
IV,2295000.5,2290001,2300000,theta,0.0020719069686097
IV,2305000.5,2300001,2310000,d,-1.2602745146545
IV,2305000.5,2300001,2310000,pi,5.3627123801942e-4
IV,2305000.5,2300001,2310000,theta,0.0018841191621133
IV,2315000.5,2310001,2320000,d,-1.3937385643216
IV,2315000.5,2310001,2320000,pi,3.9977484131721e-4
IV,2315000.5,2310001,2320000,theta,0.0015901647883579
IV,2325000.5,2320001,2330000,d,-1.1452251513654
IV,2325000.5,2320001,2330000,pi,4.7545854260491e-4
IV,2325000.5,2320001,2330000,theta,0.0018224718867956
IV,2335000.5,2330001,2340000,d,-1.3515609973348
IV,2335000.5,2330001,2340000,pi,3.4781126992388e-4
IV,2335000.5,2330001,2340000,theta,0.0016259441367562
IV,2345000.5,2340001,2350000,d,-0.94746277474
IV,2345000.5,2340001,2350000,pi,5.7083096914531e-4
IV,2345000.5,2340001,2350000,theta,0.0023236682684731
IV,2355000.5,2350001,2360000,d,-1.1611195514405
IV,2355000.5,2350001,2360000,pi,6.5843909400347e-4
IV,2355000.5,2350001,2360000,theta,0.0016978872747277
IV,2365000.5,2360001,2370000,d,-0.93291002152526
IV,2365000.5,2360001,2370000,pi,8.7717395061849e-4
IV,2365000.5,2360001,2370000,theta,0.0017430609791775
IV,2375000.5,2370001,2380000,d,-0.81316744305904
IV,2375000.5,2370001,2380000,pi,4.364366173841e-4
IV,2375000.5,2370001,2380000,theta,0.001485797112941
IV,2385000.5,2380001,2390000,d,-1.0545847394911
IV,2385000.5,2380001,2390000,pi,8.6404703356851e-4
IV,2385000.5,2380001,2390000,theta,0.0020248747561951
IV,2395000.5,2390001,2400000,d,-1.2988965635281
IV,2395000.5,2390001,2400000,pi,8.4689860740823e-4
IV,2395000.5,2390001,2400000,theta,0.0023336647230619
IV,2405000.5,2400001,2410000,d,-1.2175501827157
IV,2405000.5,2400001,2410000,pi,8.317189912176e-4
IV,2405000.5,2400001,2410000,theta,0.002047380677377
IV,2415000.5,2410001,2420000,d,-1.0025626606171
IV,2415000.5,2410001,2420000,pi,6.9488962073146e-4
IV,2415000.5,2410001,2420000,theta,0.0018902936726182
IV,2425000.5,2420001,2430000,d,-1.1084167739619
IV,2425000.5,2420001,2430000,pi,6.5102386245371e-4
IV,2425000.5,2420001,2430000,theta,0.0016691264919531
IV,2435000.5,2430001,2440000,d,-0.93701459600795
IV,2435000.5,2430001,2440000,pi,0.0011079048053106
IV,2435000.5,2430001,2440000,theta,0.0022293754323901
IV,2445000.5,2440001,2450000,d,-1.056824641067
IV,2445000.5,2440001,2450000,pi,7.4346517715096e-4
IV,2445000.5,2440001,2450000,theta,0.0016016280679353
IV,2455000.5,2450001,2460000,d,-1.1849827857963
IV,2455000.5,2450001,2460000,pi,9.5022286288442e-4
IV,2455000.5,2450001,2460000,theta,0.0022273512133065
IV,2465000.5,2460001,2470000,d,-1.1468223985105
IV,2465000.5,2460001,2470000,pi,8.3561989872973e-4
IV,2465000.5,2460001,2470000,theta,0.0019305036278754
IV,2475000.5,2470001,2480000,d,-1.0669427415005
IV,2475000.5,2470001,2480000,pi,7.4536755381667e-4
IV,2475000.5,2470001,2480000,theta,0.0019318699828587
IV,2485000.5,2480001,2490000,d,-1.1626059933943
IV,2485000.5,2480001,2490000,pi,8.1526988058619e-4
IV,2485000.5,2480001,2490000,theta,0.0019740264524228
IV,2495000.5,2490001,2500000,d,-1.1326825736429
IV,2495000.5,2490001,2500000,pi,7.2880967459733e-4
IV,2495000.5,2490001,2500000,theta,0.0017395576561748
IV,2505000.5,2500001,2510000,d,-1.2069771557076
IV,2505000.5,2500001,2510000,pi,6.8976805392602e-4
IV,2505000.5,2500001,2510000,theta,0.0018066410046357
IV,2515000.5,2510001,2520000,d,-1.1801111011483
IV,2515000.5,2510001,2520000,pi,8.0474126920834e-4
IV,2515000.5,2510001,2520000,theta,0.0022135060596547
IV,2525000.5,2520001,2530000,d,-1.0943318846812
