pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
LAC	IV	11730001	11740000	0.00046535855324436	8226	1182928	2541971114	21702916
Indo2	IV	11730001	11740000	0.0015112715671047	8216	36	23821	25535
Indo3	IV	11730001	11740000	0	8214	0	8214	12
Indo1	IV	11730001	11740000	0	8144	0	8144	82
Tw2	IV	11730001	11740000	0	3044	0	83132	147196
Tw6	IV	11730001	11740000	0	8226	0	49201	155
Tw7	IV	11730001	11740000	0	5971	0	5971	2255
Tw4	IV	11730001	11740000	0	3225	0	48113	75277
Au	IV	11730001	11740000	0	3131	0	206196	336720
Mic2	IV	11730001	11740000	0.00051050740258939	8226	15400	30166066	1323062
Mic1	IV	11730001	11740000	0.001152425284281	8226	6560	5692343	4384507
Tw5	IV	11740001	11750000	0	8407	0	50332	950
Tw3	IV	11740001	11750000	0.00034370281471541	8545	5352	15571592	590785
Tw1	IV	11740001	11750000	0	8542	0	1956712	17645
Hw3	IV	11740001	11750000	8.3608657541636e-05	5806	124	1483100	1294675
Hw1	IV	11740001	11750000	4.6626301393784e-05	8546	408	8750426	95719
HC	IV	11740001	11750000	0.0010393231874004	8547	21176	20374798	266207
Hw2	IV	11740001	11750000	0	8527	0	374550	10065
Af	IV	11740001	11750000	0.0007093154934797	8547	3740	5272689	111921
LAC	IV	11740001	11750000	0.0004398211434806	8547	1161656	2641200900	22514385
Indo2	IV	11740001	11750000	0.0014406338789067	8513	72	49978	1304
Indo3	IV	11740001	11750000	0	8490	0	8490	57
Indo1	IV	11740001	11750000	0	8402	0	8402	145
Tw2	IV	11740001	11750000	0	8530	0	236391	2925
Tw6	IV	11740001	11750000	0	8530	0	50930	352
Tw7	IV	11740001	11750000	0	4367	0	4367	4180
Tw4	IV	11740001	11750000	0	8537	0	127657	548
Au	IV	11740001	11750000	0	8421	0	546969	17133
Mic2	IV	11740001	11750000	0.0010531850973787	8547	32296	30665075	2052841
Mic1	IV	11740001	11750000	0.0010238954255166	8546	10392	10149474	320601
Tw5	IV	11750001	11760000	0	7564	0	44494	7592
Tw3	IV	11750001	11760000	0.0002552338557893	7885	3432	13446492	2969279
Tw1	IV	11750001	11760000	0	8681	0	1995151	10160
Hw3	IV	11750001	11760000	4.5880855066202e-05	5069	60	1307735	1513590
Hw1	IV	11750001	11760000	0	7909	0	7861614	1123221
HC	IV	11750001	11760000	0.0034954153012806	8681	69128	19776763	1187852
Hw2	IV	11750001	11760000	0	8681	0	383519	7126
Af	IV	11750001	11760000	0.00022277467710624	8681	1204	5404564	64466
LAC	IV	11750001	11760000	0.0018291321617028	8681	4795828	2621914425	83562630
Indo2	IV	11750001	11760000	0.00034957395674022	7745	16	45770	6316
Indo3	IV	11750001	11760000	0	8679	0	8679	2
Indo1	IV	11750001	11760000	0	8675	0	8675	6
Tw2	IV	11750001	11760000	0	7830	0	214390	28678
Tw6	IV	11750001	11760000	0	7771	0	45976	6110
Tw7	IV	11750001	11760000	0	4415	0	4415	4266
Tw4	IV	11750001	11760000	0	7797	0	115243	14972
Au	IV	11750001	11760000	0	7828	0	503166	69780
Mic2	IV	11750001	11760000	0.0049673045621553	8681	141120	28409774	4821094
Mic1	IV	11750001	11760000	0.0038549763642176	8681	34860	9042857	1591368
Tw5	IV	11760001	11770000	0.00024765246104633	8245	12	48455	4945
Tw3	IV	11760001	11770000	0.00075632954293429	8611	11264	14892979	1936921
Tw1	IV	11760001	11770000	1.981140532699e-05	8900	40	2019039	36861
Hw3	IV	11760001	11770000	0.00016153590255387	8221	404	2500992	391508
Hw1	IV	11760001	11770000	6.2900860381431e-05	8428	504	8012609	1198891
HC	IV	11760001	11770000	0.0050867220899119	8900	92348	18154717	3338783
Hw2	IV	11760001	11770000	0	8862	0	378816	21684
Af	IV	11760001	11770000	0.00098550179474615	8900	5376	5455089	151911
LAC	IV	11760001	11770000	0.002693904949867	8900	7137732	2649585688	124143812
Indo2	IV	11760001	11770000	0.001411377268985	8062	36	25507	27893
Indo3	IV	11760001	11770000	0	8868	0	8868	32
Indo1	IV	11760001	11770000	0	8836	0	8836	64
Tw2	IV	11760001	11770000	7.3122132241376e-05	8394	16	218812	30388
Tw6	IV	11760001	11770000	0	7965	0	46735	6665
Tw7	IV	11760001	11770000	0	8246	0	8246	654
Tw4	IV	11760001	11770000	0.00014698046997005	7631	16	108858	24642
Au	IV	11760001	11770000	6.109575231782e-05	8545	32	523768	63632
Mic2	IV	11760001	11770000	0.0075076461067932	8900	212280	28275174	5794026
Mic1	IV	11760001	11770000	0.0044989859992306	8900	42676	9485693	1416807
Tw5	IV	11770001	11780000	0	9134	0	53659	1781
Tw3	IV	11770001	11780000	0.0002070046107081	9240	3368	16270169	1202671
Tw1	IV	11770001	11780000	7.593108115419e-05	9240	160	2107174	27266
Hw3	IV	11770001	11780000	0	9153	0	2801442	201558
Hw1	IV	11770001	11780000	0	9220	0	9200418	362982
HC	IV	11770001	11780000	0.00061534585593323	9240	13160	21386347	928253
Hw2	IV	11770001	11780000	0	9240	0	403209	12591
Af	IV	11770001	11780000	0.00055140688081044	9240	3128	5672762	148438
LAC	IV	11770001	11780000	0.00031641441556619	9240	895864	2831299574	48392626
Indo2	IV	11770001	11780000	0.00014809329877823	9130	8	54020	1420
Indo3	IV	11770001	11780000	0	9189	0	9189	51
Indo1	IV	11770001	11780000	0	9202	0	9202	38
Tw2	IV	11770001	11780000	0	9167	0	249841	8879
Tw6	IV	11770001	11780000	0	9173	0	54503	937
Tw7	IV	11770001	11780000	0	8362	0	8362	878
Tw4	IV	11770001	11780000	2.9362970358081e-05	9181	4	136226	2374
Au	IV	11770001	11780000	1.3545432226276e-05	9191	8	590605	19235
Mic2	IV	11770001	11780000	0.00091221669097751	9240	28904	31685454	3685266
Mic1	IV	11770001	11780000	0.0010690679844546	9240	11532	10786966	532034
Tw5	IV	11780001	11790000	0	8946	0	52926	2112
Tw3	IV	11780001	11790000	4.3613227479992e-05	8980	720	16508753	837390
Tw1	IV	11780001	11790000	0	8956	0	2037512	81451
Hw3	IV	11780001	11790000	0	8858	0	2798666	182559
Hw1	IV	11780001	11790000	0	8532	0	8705644	788411
HC	IV	11780001	11790000	0.0027010474347988	8984	54096	20027786	2125009
Hw2	IV	11780001	11790000	0	8419	0	366321	46464
Af	IV	11780001	11790000	0.00079443581848903	8821	4060	5110545	668445
LAC	IV	11780001	11790000	0.00052956138036051	9139	1433840	2707599257	151212058
Indo2	IV	11780001	11790000	7.7706115471288e-05	8971	4	51476	3562
Indo3	IV	11780001	11790000	0	8336	0	8336	837
Indo1	IV	11780001	11790000	0	8151	0	8151	1022
Tw2	IV	11780001	11790000	0	8532	0	236635	20209
Tw6	IV	11780001	11790000	0	8845	0	52830	2208
Tw7	IV	11780001	11790000	0	8641	0	8641	532
Tw4	IV	11780001	11790000	0	8492	0	127059	10536
Au	IV	11780001	11790000	0	8555	0	559374	46044
Mic2	IV	11780001	11790000	0.00033867314221064	9082	10504	31015155	4099089
Mic1	IV	11780001	11790000	0.00079704578588436	9050	8304	10418473	818452
Tw5	IV	11790001	11800000	0	8038	0	48073	197
Tw3	IV	11790001	11800000	8.5944385891884e-05	8045	1296	15079519	133576
Tw1	IV	11790001	11800000	0	8045	0	1846492	11903
Hw3	IV	11790001	11800000	0	8045	0	2558008	56617
Hw1	IV	11790001	11800000	0	8045	0	8249221	77354
HC	IV	11790001	11800000	0.01950467360443	8045	186608	9567348	9861327
Hw2	IV	11790001	11800000	0.00015686479561824	4451	24	152998	209027
Af	IV	11790001	11800000	0.00047629872590091	5057	1056	2217096	2851254
LAC	IV	11790001	11800000	0.00067877607606948	8045	1660380	2446138069	61126406
Indo2	IV	11790001	11800000	0.00016580310880829	8045	8	48250	20
Indo3	IV	11790001	11800000	0	3718	0	3718	4327
Indo1	IV	11790001	11800000	0	6995	0	6995	1050
Tw2	IV	11790001	11800000	0	8045	0	223704	1556
Tw6	IV	11790001	11800000	0	8045	0	48170	100
Tw7	IV	11790001	11800000	0	7950	0	7950	95
Tw4	IV	11790001	11800000	0	8040	0	120324	351
Au	IV	11790001	11800000	0	8045	0	528423	2547
Mic2	IV	11790001	11800000	0.0011219482071338	8045	31776	28322163	2474097
Mic1	IV	11790001	11800000	0.00085736670165117	8045	8236	9606158	248967
Tw5	IV	11800001	11810000	0	8483	0	50478	1008
Tw3	IV	11800001	11810000	0.00017440104458114	8581	2752	15779722	446949
Tw1	IV	11800001	11810000	4.9752300914354e-05	8576	96	1929559	52652
Hw3	IV	11800001	11810000	0	8581	0	2756227	32598
Hw1	IV	11800001	11810000	0	8581	0	8687404	193931
HC	IV	11800001	11810000	0.021880534444709	8581	263848	12058572	8664543
Hw2	IV	11800001	11810000	0	5324	0	208530	177615
Af	IV	11800001	11810000	0.00067030022941164	5650	1936	2888258	2517772
LAC	IV	11800001	11810000	0.00058133196393481	8581	1532300	2635843365	38468190
Indo2	IV	11800001	11810000	0	8540	0	50595	891
Indo3	IV	11800001	11810000	0	5055	0	5055	3526
Indo1	IV	11800001	11810000	0	8143	0	8143	438
Tw2	IV	11800001	11810000	0	8561	0	236670	3598
Tw6	IV	11800001	11810000	0	8571	0	50931	555
Tw7	IV	11800001	11810000	0	8539	0	8539	42
Tw4	IV	11800001	11810000	0	8554	0	125976	2739
Au	IV	11800001	11810000	0	8542	0	559259	7087
Mic2	IV	11800001	11810000	0.00047507392726976	8581	14384	30277393	2570675
Mic1	IV	11800001	11810000	0.00059102193037985	8581	6036	10212819	298906
Tw5	IV	11810001	11820000	0	8196	0	49021	581
Tw3	IV	11810001	11820000	0.00017536519151633	8267	2700	15396442	236455
Tw1	IV	11810001	11820000	2.1503341619288e-05	8261	40	1860176	49501
Hw3	IV	11810001	11820000	3.3663426179358e-05	8264	88	2614113	72662
Hw1	IV	11810001	11820000	0	8267	0	8368513	187832
HC	IV	11810001	11820000	0.022632588889683	8267	286916	12677118	7287687
Hw2	IV	11810001	11820000	0	5851	0	219317	152698
Af	IV	11810001	11820000	0.00015242553592754	6379	472	3096594	2111616
LAC	IV	11810001	11820000	0.00069607397920254	8267	1772160	2545936284	30515601
Indo2	IV	11810001	11820000	8.1863206581802e-05	8197	4	48862	740
Indo3	IV	11810001	11820000	0	5441	0	5441	2826
Indo1	IV	11810001	11820000	0	8135	0	8135	132
Tw2	IV	11810001	11820000	0	8206	0	227434	4042
Tw6	IV	11810001	11820000	0	7369	0	43954	5648
Tw7	IV	11810001	11820000	0	8017	0	8017	250
Tw4	IV	11810001	11820000	0	8205	0	120904	3101
Au	IV	11810001	11820000	0	8267	0	533833	11789
Mic2	IV	11810001	11820000	0.00054506857188411	8267	15644	28700976	2945100
Mic1	IV	11810001	11820000	0.0010912663691335	8265	9884	9057367	1069708
Tw5	IV	11820001	11830000	0	8465	0	50105	685
Tw3	IV	11820001	11830000	0.0001596672433273	8465	2520	15782824	224491
Tw1	IV	11820001	11830000	2.0716372148909e-05	8465	40	1930840	24575
Hw3	IV	11820001	11830000	0	6906	0	2185147	565978
Hw1	IV	11820001	11830000	3.2016930552876e-05	6952	200	6246695	2514580
HC	IV	11820001	11830000	0.019582894847488	8465	270604	13818386	6624589
Hw2	IV	11820001	11830000	0.00012098899864319	6282	28	231426	149499
Af	IV	11820001	11830000	0.00025182962089254	6575	800	3176751	2156199
LAC	IV	11820001	11830000	0.00064316678608702	8465	1670464	2597248546	40911029
Indo2	IV	11820001	11830000	7.8988941548183e-05	8465	4	50640	150
Indo3	IV	11820001	11830000	0	5836	0	5836	2629
Indo1	IV	11820001	11830000	0	8410	0	8410	55
Tw2	IV	11820001	11830000	0	8424	0	233294	3726
Tw6	IV	11820001	11830000	0	8449	0	50394	396
Tw7	IV	11820001	11830000	0	6837	0	6837	1628
Tw4	IV	11820001	11830000	0	8465	0	126290	685
Au	IV	11820001	11830000	0	6966	0	419804	138886
Mic2	IV	11820001	11830000	0.00071185328067226	8465	21736	30534382	1869638
Mic1	IV	11820001	11830000	0.001132814243845	8465	11292	9968095	401530
Tw5	IV	11830001	11840000	0	8253	0	48008	1876
Tw3	IV	11830001	11840000	0.00013288100394487	8314	2024	15231673	490101
Tw1	IV	11830001	11840000	0	8290	0	1854556	65978
Hw3	IV	11830001	11840000	0	8312	0	2565980	136070
Hw1	IV	11830001	11840000	0.00014504455285182	6614	780	5377658	3227332
HC	IV	11830001	11840000	0.01975316971724	8314	264660	13398356	6679954
Hw2	IV	11830001	11840000	0.00018534275773174	6528	44	237398	136732
Af	IV	11830001	11840000	0.0012550093412627	6915	4312	3435831	1801989
LAC	IV	11830001	11840000	0.00058685337841391	8314	1497076	2551022206	40077464
Indo2	IV	11830001	11840000	8.2504847159771e-05	8312	4	48482	1402
Indo3	IV	11830001	11840000	0	6012	0	6012	2302
Indo1	IV	11830001	11840000	0	8194	0	8194	120
Tw2	IV	11830001	11840000	0	8314	0	230665	2127
Tw6	IV	11830001	11840000	0	8309	0	49654	230
Tw7	IV	11830001	11840000	0	8151	0	8151	163
Tw4	IV	11830001	11840000	0	8313	0	123691	1019
Au	IV	11830001	11840000	0.0002488174104328	6532	88	353673	195051
Mic2	IV	11830001	11840000	0.00059486718887987	8314	17032	28631601	3194391
Mic1	IV	11830001	11840000	0.00071682766203658	8314	7024	9798729	385921
Tw5	IV	11840001	11850000	0	8820	0	52175	1225
Tw3	IV	11840001	11850000	7.3168866793517e-05	8892	1200	16400418	429482
Tw1	IV	11840001	11850000	2.1504416738393e-05	8169	40	1860083	195817
Hw3	IV	11840001	11850000	0	8865	0	2758509	133991
Hw1	IV	11840001	11850000	0	8896	0	8987397	224103
HC	IV	11840001	11850000	0.0014996350758731	8900	30940	20631686	861814
Hw2	IV	11840001	11850000	0	8852	0	390931	9569
Af	IV	11840001	11850000	0.00061146645894361	8900	3344	5468820	138180
LAC	IV	11840001	11850000	0.00018082998480176	8900	496712	2746845334	26884166
Indo2	IV	11840001	11850000	7.6139716379556e-05	8870	4	52535	865
Indo3	IV	11840001	11850000	0	8827	0	8827	73
Indo1	IV	11840001	11850000	0	8197	0	8197	703
Tw2	IV	11840001	11850000	0	8883	0	243454	5746
Tw6	IV	11840001	11850000	0	8900	0	53190	210
Tw7	IV	11840001	11850000	0	8455	0	8455	445
Tw4	IV	11840001	11850000	0	8215	0	122140	11360
Au	IV	11840001	11850000	0	8876	0	578622	8778
Mic2	IV	11840001	11850000	0.0016583986798692	8900	53768	32421637	1647563
Mic1	IV	11840001	11850000	0.0010305768920942	8900	10932	10607651	294849
Tw5	IV	11850001	11860000	0	9194	0	54504	1578
Tw3	IV	11850001	11860000	0.00015402888533182	9333	2632	17087704	587473
Tw1	IV	11850001	11860000	0	9300	0	2124263	34894
Hw3	IV	11850001	11860000	2.9844611318026e-05	9286	88	2948606	89169
Hw1	IV	11850001	11860000	0	9317	0	9364356	309789
HC	IV	11850001	11860000	0.001350388093296	9347	29688	21984791	588214
Hw2	IV	11850001	11860000	0	9284	0	403190	17425
Af	IV	11850001	11860000	0.00030540528924222	9347	1748	5723542	165068
LAC	IV	11850001	11860000	8.0836514446892e-05	9347	231944	2869297391	43741894
Indo2	IV	11850001	11860000	0	9252	0	54767	1315
Indo3	IV	11850001	11860000	0	9221	0	9221	126
Indo1	IV	11850001	11860000	0	9208	0	9208	139
Tw2	IV	11850001	11860000	0	9301	0	255211	6505
Tw6	IV	11850001	11860000	0	9240	0	54695	1387
Tw7	IV	11850001	11860000	0	9125	0	9125	222
Tw4	IV	11850001	11860000	0	9239	0	136825	3380
Au	IV	11850001	11860000	0.00010653775598193	9323	64	600726	16176
Mic2	IV	11850001	11860000	0.0012633229995573	9334	42672	33777585	2002731
Mic1	IV	11850001	11860000	0.00093053348978193	9333	10220	10982947	467128
Tw5	IV	11860001	11870000	7.2112351042925e-05	9294	4	55469	295
Tw3	IV	11860001	11870000	8.2319420967952e-05	9294	1432	17395652	179302
Tw1	IV	11860001	11870000	0	9294	0	2123694	23220
Hw3	IV	11860001	11870000	0	9294	0	2954770	65780
Hw1	IV	11860001	11870000	0	9294	0	9446769	172521
HC	IV	11860001	11870000	0.0010187775491006	9294	22568	22152039	292971
Hw2	IV	11860001	11870000	0	9253	0	406682	11548
Af	IV	11860001	11870000	0.00051225042364189	9275	2944	5747189	108031
LAC	IV	11860001	11870000	0.00027364953905165	9294	789496	2885062415	11459155
Indo2	IV	11860001	11870000	7.1814574767949e-05	9294	4	55699	65
Indo3	IV	11860001	11870000	0	9258	0	9258	36
Indo1	IV	11860001	11870000	0	9244	0	9244	50
Tw2	IV	11860001	11870000	0	9294	0	257957	2275
Tw6	IV	11860001	11870000	0	9294	0	55599	165
Tw7	IV	11860001	11870000	0	9063	0	9063	231
Tw4	IV	11860001	11870000	0	9294	0	138233	1177
Au	IV	11860001	11870000	5.2689815058749e-05	9251	32	607328	6076
Mic2	IV	11860001	11870000	0.0007253229130105	9294	24552	33849751	1727681
Mic1	IV	11860001	11870000	0.00093159509011726	9294	10488	11258110	127040
Tw5	IV	11870001	11880000	0	8411	0	49661	3271
Tw3	IV	11870001	11880000	0.00011218334128733	8613	1704	15189421	1492981
Tw1	IV	11870001	11880000	0	8383	0	1903112	134770
Hw3	IV	11870001	11880000	3.3812185604308e-05	8395	88	2602612	264538
Hw1	IV	11870001	11880000	0	8415	0	8427314	703456
HC	IV	11870001	11880000	0.0014013104651305	8607	27460	19595943	1709187
Hw2	IV	11870001	11880000	0	8290	0	354932	42058
Af	IV	11870001	11880000	0.00045350113394764	8441	2328	5133394	424466
LAC	IV	11870001	11880000	0.00014766299040343	8822	387232	2622403887	127016523
Indo2	IV	11870001	11880000	7.6750388548842e-05	8802	4	52117	815
Indo3	IV	11870001	11880000	0	8296	0	8296	526
Indo1	IV	11870001	11880000	0	8304	0	8304	518
Tw2	IV	11870001	11880000	0	8375	0	230300	16716
Tw6	IV	11870001	11880000	0	8331	0	49071	3861
Tw7	IV	11870001	11880000	0	8005	0	8005	817
Tw4	IV	11870001	11880000	0	8348	0	120582	11748
Au	IV	11870001	11880000	0	8420	0	540263	41989
Mic2	IV	11870001	11880000	0.0010793025471567	8612	31732	29400468	4370148
Mic1	IV	11870001	11880000	0.0016775563245703	8480	16592	9890577	916373
Tw5	IV	11880001	11890000	7.1350849967e-05	9356	4	56061	105
Tw3	IV	11880001	11890000	2.9620220357351e-05	9361	520	17555575	146076
Tw1	IV	11880001	11890000	1.8646888533562e-05	9361	40	2145130	17261
Hw3	IV	11880001	11890000	0	9361	0	3016257	26068
Hw1	IV	11880001	11890000	2.3874510546356e-05	9361	228	9549934	138701
HC	IV	11880001	11890000	0.00041239735508591	9361	9268	22473471	133344
Hw2	IV	11880001	11890000	0	9361	0	398177	23068
Af	IV	11880001	11890000	7.7903942715094e-05	9361	452	5802017	95413
LAC	IV	11880001	11890000	8.9218301904041e-05	9361	259188	2905099004	12303451
Indo2	IV	11880001	11890000	0	9360	0	56055	111
Indo3	IV	11880001	11890000	0	9341	0	9341	20
Indo1	IV	11880001	11890000	0	9352	0	9352	9
Tw2	IV	11880001	11890000	0	9361	0	259014	3094
Tw6	IV	11880001	11890000	0	9359	0	55994	172
Tw7	IV	11880001	11890000	0	9240	0	9240	121
Tw4	IV	11880001	11890000	0	9360	0	140210	205
Au	IV	11880001	11890000	0	9349	0	607296	10530
Mic2	IV	11880001	11890000	0.00020528194764424	9361	7044	34313782	1520126
Mic1	IV	11880001	11890000	0.00042553485008386	9361	4812	11308122	159103
Tw5	IV	11890001	11900000	0	9070	0	54115	677
Tw3	IV	11890001	11900000	0.00018363829480949	9117	3068	16706755	561857
Tw1	IV	11890001	11900000	3.4917030830283e-05	9087	72	2062031	47461
Hw3	IV	11890001	11900000	0	9018	0	2821087	146813
Hw1	IV	11890001	11900000	0	9132	0	9240987	210633
HC	IV	11890001	11900000	0.00046340011041751	9132	9912	21389723	664057
Hw2	IV	11890001	11900000	0	9097	0	389131	21809
Af	IV	11890001	11900000	0.00036576616287849	9095	2028	5544526	208634
LAC	IV	11890001	11900000	0.00013954947884063	9132	394744	2828702789	17330671
Indo2	IV	11890001	11900000	0.00014872929409359	9059	8	53789	1003
Indo3	IV	11890001	11900000	0	8987	0	8987	145
Indo1	IV	11890001	11900000	0	9018	0	9018	114
Tw2	IV	11890001	11900000	0	9072	0	251174	4522
Tw6	IV	11890001	11900000	0	9029	0	53659	1133
Tw7	IV	11890001	11900000	0	8929	0	8929	203
Tw4	IV	11890001	11900000	0	9062	0	134868	2112
Au	IV	11890001	11900000	0	9131	0	594094	8618
Mic2	IV	11890001	11900000	0.00078125761851579	9129	25076	32096967	2860329
Mic1	IV	11890001	11900000	0.00073347503381237	9128	7940	10825181	361519
Tw5	IV	11900001	11910000	0	9277	0	55502	574
Tw3	IV	11900001	11910000	0.00018524165094329	9346	3232	17447480	225806
Tw1	IV	11900001	11910000	3.7756223169484e-05	9345	80	2118856	40070
Hw3	IV	11900001	11910000	0	9346	0	2988629	48821
Hw1	IV	11900001	11910000	3.7928968734519e-05	9346	360	9491426	181684
HC	IV	11900001	11910000	0.00059298635863897	9346	13080	22057843	512747
Hw2	IV	11900001	11910000	0	9346	0	401228	19342
Af	IV	11900001	11910000	0.000461179253965	9346	2676	5802516	85464
LAC	IV	11900001	11910000	0.00013702920101882	9346	396480	2893397882	19329748
Indo2	IV	11900001	11910000	7.1601181419493e-05	9345	4	55865	211
Indo3	IV	11900001	11910000	0	9338	0	9338	8
Indo1	IV	11900001	11910000	0	9301	0	9301	45
Tw2	IV	11900001	11910000	0	9334	0	255130	6558
Tw6	IV	11900001	11910000	0	9344	0	55649	427
Tw7	IV	11900001	11910000	0	9214	0	9214	132
Tw4	IV	11900001	11910000	0	9345	0	139726	464
Au	IV	11900001	11910000	0	9346	0	609884	6952
Mic2	IV	11900001	11910000	0.001182587291299	9346	38304	32389998	3386490
Mic1	IV	11900001	11910000	0.00056171475341453	9346	6224	11080357	368493
Tw5	IV	11910001	11920000	0	9293	0	55283	475
Tw3	IV	11910001	11920000	0.00011036922347218	9293	1896	17178702	394361
Tw1	IV	11910001	11920000	1.69639840482e-05	9293	36	2122143	24540
Hw3	IV	11910001	11920000	0	8753	0	2722939	297286
Hw1	IV	11910001	11920000	0	9293	0	9416442	201813
HC	IV	11910001	11920000	0.0004297512476627	9288	9408	21891734	550861
Hw2	IV	11910001	11920000	0	9293	0	405347	12838
Af	IV	11910001	11920000	0.00039470638804391	9293	2292	5806848	47742
LAC	IV	11910001	11920000	0.00023702696585689	9293	681004	2873107697	23102218
Indo2	IV	11910001	11920000	0.00021573809395394	9293	12	55623	135
Indo3	IV	11910001	11920000	0	9271	0	9271	22
Indo1	IV	11910001	11920000	0	9237	0	9237	56
Tw2	IV	11910001	11920000	0	9293	0	254951	5253
Tw6	IV	11910001	11920000	0	9293	0	55313	445
Tw7	IV	11910001	11920000	0	9243	0	9243	50
Tw4	IV	11910001	11920000	0	9255	0	137873	1522
Au	IV	11910001	11920000	5.2731056779813e-05	9258	32	606853	6485
Mic2	IV	11910001	11920000	0.00083974325540013	9293	27016	32171738	3401866
Mic1	IV	11910001	11920000	0.00054556896499224	9293	6020	11034352	349573
Tw5	IV	11920001	11930000	0	9298	0	55743	45
Tw3	IV	11920001	11930000	0.00042061143620358	9298	7296	17346176	236342
Tw1	IV	11920001	11930000	0	9298	0	2127622	20216
Hw3	IV	11920001	11930000	0	9298	0	2987687	34163
Hw1	IV	11920001	11930000	0	9298	0	9427168	196262
HC	IV	11920001	11930000	0.000408092795437	9298	9060	22200833	253837
Hw2	IV	11920001	11930000	0	9298	0	406026	12384
Af	IV	11920001	11930000	0.00052366406431452	9298	3028	5782333	75407
LAC	IV	11920001	11930000	0.00014312353784296	9298	411244	2873349878	24418312
Indo2	IV	11920001	11930000	7.193727069995e-05	9294	4	55604	184
Indo3	IV	11920001	11930000	0	9278	0	9278	20
Indo1	IV	11920001	11930000	0	9234	0	9234	64
Tw2	IV	11920001	11930000	0	9298	0	257049	3295
Tw6	IV	11920001	11930000	0	9298	0	55548	240
Tw7	IV	11920001	11930000	0	9179	0	9179	119
Tw4	IV	11920001	11930000	0	9298	0	138852	618
Au	IV	11920001	11930000	0	9298	0	612177	1491
Mic2	IV	11920001	11930000	0.00058302123794616	9298	18856	32341875	3250869
Mic1	IV	11920001	11930000	0.00032783929612795	9298	3644	11115202	274848
Tw5	IV	11930001	11940000	0	8996	0	53641	371
Tw3	IV	11930001	11940000	0.00056024181846601	9002	9312	16621394	401388
Tw1	IV	11930001	11940000	1.9743190450219e-05	9000	40	2026015	53447
Hw3	IV	11930001	11940000	0	9001	0	2812287	113363
Hw1	IV	11930001	11940000	7.9399317695197e-05	9002	720	9068088	248982
HC	IV	11930001	11940000	0.000909752392542	9002	19252	21161802	578028
Hw2	IV	11930001	11940000	0	8926	0	384152	20938
Af	IV	11930001	11940000	0.00026159744074168	8987	1428	5458769	212491
LAC	IV	11930001	11940000	0.00013179260311093	9002	365812	2775664122	29854188
Indo2	IV	11930001	11940000	0	8986	0	53566	446
Indo3	IV	11930001	11940000	0	8914	0	8914	88
Indo1	IV	11930001	11940000	0	8913	0	8913	89
Tw2	IV	11930001	11940000	0	8981	0	246120	5936
Tw6	IV	11930001	11940000	0	8991	0	53546	466
Tw7	IV	11930001	11940000	0	8804	0	8804	198
Tw4	IV	11930001	11940000	0	8935	0	133149	1881
Au	IV	11930001	11940000	0	8923	0	578781	15351
Mic2	IV	11930001	11940000	0.00091873930380157	9002	28352	30859679	3599977
Mic1	IV	11930001	11940000	0.00055255909083412	9002	5896	10670352	357098
Tw5	IV	11940001	11950000	0	9035	0	53905	419
Tw3	IV	11940001	11950000	0.00062142142753675	9054	10416	16761572	359542
Tw1	IV	11940001	11950000	0	9054	0	2065996	25478
Hw3	IV	11940001	11950000	0	9054	0	2888594	53956
Hw1	IV	11940001	11950000	0	9054	0	9178985	191905
HC	IV	11940001	11950000	0.00069224078696495	9054	14872	21483854	381556
Hw2	IV	11940001	11950000	0	9053	0	390302	17128
Af	IV	11940001	11950000	0.00018939201780285	9053	1064	5617977	86043
LAC	IV	11940001	11950000	0.00011118337897988	9054	310804	2795417830	26306540
Indo2	IV	11940001	11950000	0	9054	0	53859	465
Indo3	IV	11940001	11950000	0	8997	0	8997	57
Indo1	IV	11940001	11950000	0	8901	0	8901	153
Tw2	IV	11940001	11950000	0	9047	0	248455	5057
Tw6	IV	11940001	11950000	0	9039	0	53684	640
Tw7	IV	11940001	11950000	0	8812	0	8812	242
Tw4	IV	11940001	11950000	0	9043	0	135042	768
Au	IV	11940001	11950000	0	9054	0	592217	5347
Mic2	IV	11940001	11950000	0.0011059292485177	9054	35640	32226293	2432419
Mic1	IV	11940001	11950000	0.00083755743122647	9054	9092	10855375	235775
Tw5	IV	11950001	11960000	0	9218	0	54443	871
Tw3	IV	11950001	11960000	0.00039321215160243	9219	6656	16927249	505880
Tw1	IV	11950001	11960000	1.9462598724032e-05	9144	40	2055224	74365
Hw3	IV	11950001	11960000	0	9210	0	2917689	78486
Hw1	IV	11950001	11960000	9.530442670651e-06	9185	88	9233569	308096
HC	IV	11950001	11960000	0.00079643681494665	9219	17308	21731793	532092
Hw2	IV	11950001	11960000	1.9996750528039e-05	9219	8	400065	14790
Af	IV	11950001	11960000	0.00038682440585191	9218	2180	5635632	172338
LAC	IV	11950001	11960000	0.000200642146012	9219	571032	2846022191	27125254
Indo2	IV	11950001	11960000	0	9216	0	54871	443
Indo3	IV	11950001	11960000	0	9180	0	9180	39
Indo1	IV	11950001	11960000	0	9201	0	9201	18
Tw2	IV	11950001	11960000	0	9219	0	249543	8589
Tw6	IV	11950001	11960000	0	9166	0	54631	683
Tw7	IV	11950001	11960000	0	9037	0	9037	182
Tw4	IV	11950001	11960000	0	9218	0	137548	737
